ID	Length	SRX9120578
ENSG00000170632	3999	35.0
ENSG00000120129	4499	302.0
ENSG00000113758	8499	1658.0
ENSG00000006712	3999	2012.0
ENSG00000224985	4999	75.0
ENSG00000229539	4499	246.5
ENSG00000100147	6499	244.5
ENSG00000182685	3999	441.0
ENSG00000242893	6999	73.5
ENSG00000111639	6999	2393.0
ENSG00000179348	7499	142.0
ENSG00000149679	6999	1097.0
ENSG00000196176	14999	3522.0
ENSG00000257303	5499	404.5
ENSG00000146109	5499	587.5
ENSG00000272086	6499	407.0
ENSG00000104960	16499	4094.5
ENSG00000128272	14999	7382.5
ENSG00000155287	3999	52.0
ENSG00000184164	7499	100.5
ENSG00000138600	4999	89.0
ENSG00000134294	7999	801.5
ENSG00000180096	4499	60.0
ENSG00000196966	11499	322.0
ENSG00000270802	11999	295.5
ENSG00000225138	4999	73.5
ENSG00000262136	15999	4774.5
ENSG00000264454	10499	302.5
ENSG00000130724	7499	8181.5
ENSG00000230532	11999	553.5
ENSG00000167900	6999	1445.5
ENSG00000197958	12499	2110.0
ENSG00000132432	8999	310.0
ENSG00000132612	13999	2711.0
ENSG00000253022	14154	1310.0
ENSG00000123080	8999	457.5
ENSG00000184897	13499	1614.0
ENSG00000163481	3999	505.0
ENSG00000220785	8999	4118.5
ENSG00000141759	8999	675.0
ENSG00000180979	8499	145.5
ENSG00000234093	4499	5287.5
ENSG00000272764	5999	553.5
ENSG00000237015	22999	1019.0
ENSG00000145337	5999	349.5
ENSG00000258725	13499	457.5
ENSG00000101019	5499	290.5
ENSG00000262049	16999	1130.0
ENSG00000255498	4499	149.0
ENSG00000077312	4999	117.5
ENSG00000145022	4999	81.0
ENSG00000086589	5499	151.0
ENSG00000172638	3999	127.5
ENSG00000105135	9499	499.0
ENSG00000258952	8499	720.5
ENSG00000063046	4499	63.0
ENSG00000207227	4499	27.5
ENSG00000026036	8499	5759.5
ENSG00000160193	6499	83.5
ENSG00000106003	3999	110.0
ENSG00000172216	14499	4578.5
ENSG00000143870	3999	175.5
ENSG00000141027	28999	2678.5
ENSG00000269987	7999	1550.0
ENSG00000128590	7499	195.5
ENSG00000267200	4499	450.0
ENSG00000123989	5999	386.0
ENSG00000167778	5999	198.5
ENSG00000110711	5499	192.5
ENSG00000177946	4499	374.5
ENSG00000272269	5499	375.0
ENSG00000096080	3999	39.5
ENSG00000167962	6999	205.0
ENSG00000264044	13499	785.0
ENSG00000176043	3999	76.5
ENSG00000122862	6499	794.0
ENSG00000101294	8499	422.5
ENSG00000188451	11499	1063.5
ENSG00000186834	8499	1086.5
ENSG00000265490	6499	409.0
ENSG00000205664	5499	133.0
ENSG00000175662	19499	3145.0
ENSG00000113318	3999	58.0
ENSG00000149657	7999	2552.5
ENSG00000179528	5499	195.5
ENSG00000188807	5499	104.5
ENSG00000154518	7499	410.0
ENSG00000110321	3999	464.5
ENSG00000115738	6499	225.0
ENSG00000242087	37499	5660.0
ENSG00000227799	5499	58.0
ENSG00000130741	3999	1699.0
ENSG00000252082	10499	1418.5
ENSG00000272079	10999	430.0
ENSG00000116459	4499	45.5
ENSG00000270084	3999	1420.0
ENSG00000123353	7499	466.0
ENSG00000100276	6499	163.0
ENSG00000259460	9999	487.5
ENSG00000114841	9999	1246.5
ENSG00000196152	5999	3569.0
ENSG00000139190	10499	326.0
ENSG00000239486	3999	167.5
ENSG00000132698	6499	425.5
ENSG00000119986	9999	426.0
ENSG00000230739	14499	1915.0
ENSG00000148229	4999	181.5
ENSG00000148291	14999	8450.0
ENSG00000125740	4999	126.0
ENSG00000228277	15499	517.5
ENSG00000119403	12499	715.5
ENSG00000221978	9999	528.0
ENSG00000106268	4499	326.5
ENSG00000266852	13999	864.0
ENSG00000125885	5499	80.5
ENSG00000169583	4499	681.0
ENSG00000143867	4499	377.5
ENSG00000101084	6999	431.5
ENSG00000166143	7499	162.0
ENSG00000178531	4999	1016.0
ENSG00000272447	5499	413.5
ENSG00000240494	19499	5259.0
ENSG00000175906	4999	235.5
ENSG00000113712	10999	207.5
ENSG00000260369	8999	649.0
ENSG00000136122	3999	89.5
ENSG00000126768	4499	145.0
ENSG00000119326	7999	438.5
ENSG00000090581	9499	508.0
ENSG00000225880	6999	525.0
ENSG00000215068	4499	64.5
ENSG00000160957	5499	662.5
ENSG00000183779	4499	114.5
ENSG00000122406	3999	1368.5
ENSG00000099203	3999	642.5
ENSG00000164733	4499	541.0
ENSG00000254741	16999	1628.5
ENSG00000253559	6999	971.5
ENSG00000212864	4499	234.0
ENSG00000100603	9499	456.5
ENSG00000270760	10999	863.5
ENSG00000145386	11999	267.5
ENSG00000204308	15999	1379.0
ENSG00000134186	8499	440.0
ENSG00000265388	4999	200.0
ENSG00000177374	4999	257.0
ENSG00000117616	9499	575.5
ENSG00000227474	4999	541.5
ENSG00000268471	5499	198.0
ENSG00000087274	4499	1043.5
ENSG00000236153	4999	329.0
ENSG00000136270	4999	183.5
ENSG00000148337	7499	2780.5
ENSG00000184678	8499	918.0
ENSG00000243960	5499	429.5
ENSG00000252774	14999	375.5
ENSG00000231119	8499	268.5
ENSG00000225407	5999	93.0
ENSG00000268396	7999	430.0
ENSG00000167513	8999	3925.5
ENSG00000229036	8999	603.0
ENSG00000169136	5999	620.5
ENSG00000123146	14499	1395.5
ENSG00000118997	3999	528.0
ENSG00000132475	9499	1886.5
ENSG00000165828	5499	500.0
ENSG00000267002	4999	81.0
ENSG00000273391	8499	1075.5
ENSG00000257941	29499	2400.0
ENSG00000196374	8499	796.5
ENSG00000114859	47999	10028.0
ENSG00000145919	6499	301.0
ENSG00000137876	6499	125.5
ENSG00000170873	3999	457.0
ENSG00000165972	7999	207.5
ENSG00000176087	11499	592.5
ENSG00000267289	5999	494.0
ENSG00000125966	7999	3375.5
ENSG00000063438	4499	1671.5
ENSG00000149927	8999	506.0
ENSG00000110700	8999	508.5
ENSG00000013297	11499	889.5
ENSG00000108963	10499	1699.0
ENSG00000224930	4999	502.0
ENSG00000004487	6499	104.5
ENSG00000185825	10999	3818.0
ENSG00000187045	4999	291.0
ENSG00000237436	4499	207.0
ENSG00000162066	6499	321.0
ENSG00000159792	18499	935.0
ENSG00000185650	17499	2690.5
ENSG00000084764	5499	47.0
ENSG00000267405	3999	49.0
ENSG00000236581	5499	84.5
ENSG00000207636	6999	108.0
ENSG00000137309	7499	2291.5
ENSG00000115282	6499	264.0
ENSG00000249971	8499	3504.5
ENSG00000258753	17999	2066.0
ENSG00000225648	9499	506.0
ENSG00000231416	6999	323.0
ENSG00000067704	3999	175.0
ENSG00000146223	5499	1106.0
ENSG00000172315	4999	266.0
ENSG00000157916	14499	1280.5
ENSG00000184076	3999	123.0
ENSG00000169814	7999	163.0
ENSG00000061987	4999	502.5
ENSG00000131495	7499	216.5
ENSG00000272455	4499	353.5
ENSG00000169188	4499	43.0
ENSG00000178982	3999	30.0
ENSG00000258714	6499	458.5
ENSG00000163191	5499	2902.5
ENSG00000117505	3999	34.5
ENSG00000163739	7499	441.5
ENSG00000229372	9499	339.5
ENSG00000231468	22999	5703.5
ENSG00000233538	17999	13151.0
ENSG00000086504	27999	1844.0
ENSG00000205581	7499	557.5
ENSG00000080823	11499	453.0
ENSG00000149634	5999	248.5
ENSG00000204188	5499	101.5
ENSG00000215417	6499	110.5
ENSG00000139908	10499	2631.0
ENSG00000094914	6999	276.0
ENSG00000253385	15499	2357.0
ENSG00000264395	5499	423.0
ENSG00000112576	13499	740.0
ENSG00000112245	4499	157.5
ENSG00000268858	5499	306.5
ENSG00000076826	10999	451.5
ENSG00000075702	8999	472.5
ENSG00000185049	6499	2023.5
ENSG00000168505	11999	3278.5
ENSG00000244165	7999	1388.5
ENSG00000160683	5499	260.0
ENSG00000103490	17999	3206.5
ENSG00000232768	17999	2393.0
ENSG00000125355	10499	554.0
ENSG00000159479	15499	2177.5
ENSG00000102977	6999	329.5
ENSG00000249992	8999	342.0
ENSG00000188986	3999	73.0
ENSG00000063176	6999	268.5
ENSG00000140153	47999	8911.0
ENSG00000263412	3999	84.5
ENSG00000230163	8499	576.5
ENSG00000125657	6499	289.0
ENSG00000167550	18999	1008.0
ENSG00000251139	7499	206.5
ENSG00000106366	7499	1796.5
ENSG00000272198	5499	117.5
ENSG00000235863	3999	172.5
ENSG00000111837	14999	2005.5
ENSG00000259456	13499	1900.0
ENSG00000242199	4499	373.0
ENSG00000104804	11999	2180.5
ENSG00000106153	8499	7070.5
ENSG00000130176	8999	888.0
ENSG00000135624	6499	411.0
ENSG00000021355	3999	55.5
ENSG00000132382	10499	703.5
ENSG00000146830	6999	4702.5
ENSG00000163682	10999	2418.5
ENSG00000137054	4999	274.5
ENSG00000089818	4999	167.0
ENSG00000138668	5499	105.5
ENSG00000260465	4999	78.5
ENSG00000115266	6499	1000.0
ENSG00000130830	16499	1896.5
ENSG00000252293	6999	162.5
ENSG00000113558	4499	1413.5
ENSG00000162188	6999	505.0
ENSG00000119004	3999	116.5
ENSG00000172115	8499	957.0
ENSG00000260121	6999	940.5
ENSG00000126461	6499	453.0
ENSG00000235958	9999	765.5
ENSG00000131165	4999	306.0
ENSG00000238334	8999	1375.0
ENSG00000267959	6499	774.0
ENSG00000171858	19499	2377.0
ENSG00000185813	8999	1630.0
ENSG00000124496	6999	555.0
ENSG00000227039	4999	51.0
ENSG00000176396	4999	558.5
ENSG00000171159	5499	858.0
ENSG00000178988	8999	232.0
ENSG00000230262	13999	2003.0
ENSG00000156928	4499	230.0
ENSG00000267141	12499	2205.0
ENSG00000173653	9999	668.0
ENSG00000258442	7999	541.0
ENSG00000205542	15999	4608.5
ENSG00000259083	3999	144.0
ENSG00000104853	16999	522.5
ENSG00000108294	5999	292.0
ENSG00000111652	10999	478.5
ENSG00000258890	3999	332.5
ENSG00000185551	13499	844.0
ENSG00000166595	7499	571.5
ENSG00000197157	4999	102.5
ENSG00000168256	5499	133.0
ENSG00000182512	3999	121.0
ENSG00000144031	11499	3580.5
ENSG00000260633	38999	3157.5
ENSG00000054690	11499	338.0
ENSG00000164808	5499	1654.0
ENSG00000130520	4999	75.5
ENSG00000169217	24499	925.0
ENSG00000241461	17499	2010.5
ENSG00000185090	5499	2786.5
ENSG00000146826	7499	1339.0
ENSG00000198518	10499	2710.0
ENSG00000164985	4499	280.5
ENSG00000174276	4499	1256.5
ENSG00000222351	13999	1499.0
ENSG00000228988	12499	404.0
ENSG00000264333	4999	313.0
ENSG00000136002	5499	2101.0
ENSG00000258968	12499	1319.5
ENSG00000238290	6999	95.0
ENSG00000225969	10999	908.0
ENSG00000267791	13499	1972.5
ENSG00000229320	4999	179.0
ENSG00000262099	5999	144.5
ENSG00000089220	5499	670.0
ENSG00000197345	3999	85.5
ENSG00000253630	3999	69.0
ENSG00000254662	9999	1349.0
ENSG00000053501	3999	129.5
ENSG00000261505	14499	1077.5
ENSG00000250900	4999	180.0
ENSG00000197429	5999	318.0
ENSG00000092529	5499	557.0
ENSG00000179922	6999	150.5
ENSG00000253200	24999	2346.5
ENSG00000081059	6499	2778.0
ENSG00000118181	10499	1235.5
ENSG00000141101	5999	421.5
ENSG00000263853	6999	1235.5
ENSG00000169727	10499	2688.0
ENSG00000272843	7999	530.0
ENSG00000207383	4999	75.5
ENSG00000230359	3999	195.0
ENSG00000082898	6999	1139.5
ENSG00000212303	6999	654.5
ENSG00000100445	8499	351.5
ENSG00000163795	6499	1544.5
ENSG00000152292	4999	123.0
ENSG00000091106	4499	196.5
ENSG00000249584	6999	349.5
ENSG00000232888	5499	776.5
ENSG00000062716	13499	1584.0
ENSG00000272523	4499	179.5
ENSG00000272512	6499	291.0
ENSG00000159842	8999	636.0
ENSG00000111305	3999	112.5
ENSG00000136100	5999	117.0
ENSG00000236065	4999	1717.5
ENSG00000166197	9499	1329.5
ENSG00000272468	7499	108.0
ENSG00000167970	11999	2791.0
ENSG00000104783	15499	515.0
ENSG00000241043	4999	728.5
ENSG00000169379	6999	95.0
ENSG00000139637	3999	127.0
ENSG00000106355	3999	61.0
ENSG00000115286	11499	671.0
ENSG00000201725	3999	480.5
ENSG00000185245	4499	1108.5
ENSG00000105401	9999	814.5
ENSG00000165644	26499	3361.5
ENSG00000110697	4999	124.0
ENSG00000260659	8999	810.0
ENSG00000189292	7499	1655.0
ENSG00000222607	3999	48.0
ENSG00000134057	10999	367.0
ENSG00000247844	3999	226.5
ENSG00000163521	6499	138.5
ENSG00000263089	6999	170.5
ENSG00000258655	6999	2183.5
ENSG00000267582	3999	122.5
ENSG00000266466	8999	168.5
ENSG00000143156	5499	232.0
ENSG00000116151	14499	310.5
ENSG00000233559	7499	1452.5
ENSG00000137274	10999	1796.5
ENSG00000170421	5499	2459.5
ENSG00000106348	4999	140.5
ENSG00000136827	11999	1537.5
ENSG00000169972	12999	2541.0
ENSG00000125779	7499	286.5
ENSG00000147789	5499	721.5
ENSG00000197982	10999	1542.0
ENSG00000176022	9499	920.0
ENSG00000178184	10499	1940.5
ENSG00000203362	11999	1726.5
ENSG00000271966	4999	55.0
ENSG00000263171	6999	640.5
ENSG00000023734	4999	314.0
ENSG00000183172	6499	1151.5
ENSG00000122861	3999	99.0
ENSG00000101236	4499	205.5
ENSG00000160055	7499	177.0
ENSG00000186020	5999	148.5
ENSG00000175866	6499	152.5
ENSG00000108840	8999	2694.0
ENSG00000162191	3999	838.5
ENSG00000255492	16999	447.5
ENSG00000264273	4999	277.0
ENSG00000110917	4499	150.0
ENSG00000009724	17999	2067.0
ENSG00000137266	12499	1147.0
ENSG00000105254	6499	483.5
ENSG00000114767	6999	508.0
ENSG00000123095	8999	267.0
ENSG00000168495	6999	278.5
ENSG00000261334	4499	42.0
ENSG00000135632	5999	417.5
ENSG00000134480	9499	277.0
ENSG00000157637	5499	1545.0
ENSG00000141428	4499	186.5
ENSG00000273319	25999	5121.5
ENSG00000146007	12209	1116.5
ENSG00000233069	8999	467.0
ENSG00000178935	4499	54.5
ENSG00000125652	6999	805.0
ENSG00000269292	7999	2303.0
ENSG00000112312	3999	85.0
ENSG00000121653	3999	135.5
ENSG00000206970	5999	989.0
ENSG00000116032	11499	4329.0
ENSG00000157350	7999	723.5
ENSG00000252645	4499	90.5
ENSG00000102390	12999	901.5
ENSG00000168282	21999	3404.0
ENSG00000164967	5999	219.0
ENSG00000259788	4499	142.0
ENSG00000172380	21999	16581.5
ENSG00000221949	6499	356.0
ENSG00000236200	3999	56.0
ENSG00000273338	3999	30.5
ENSG00000271215	4999	101.5
ENSG00000232818	6499	632.5
ENSG00000267963	13499	1371.0
ENSG00000059915	10499	319.5
ENSG00000095906	5499	140.0
ENSG00000105281	7999	268.5
ENSG00000205559	4999	269.0
ENSG00000269584	9999	2450.5
ENSG00000110013	11999	711.5
ENSG00000208037	4499	814.5
ENSG00000198835	5499	205.5
ENSG00000158552	19999	644.0
ENSG00000103365	4999	37.5
ENSG00000106479	4999	72.5
ENSG00000140157	5499	1138.5
ENSG00000271737	5499	558.5
ENSG00000221821	12999	1590.5
ENSG00000268402	4999	118.0
ENSG00000179409	14999	1084.5
ENSG00000196923	8499	136.0
ENSG00000213923	10499	149.5
ENSG00000250479	8999	601.5
ENSG00000135956	3999	34.0
ENSG00000110446	3999	562.5
ENSG00000111319	4499	69.0
ENSG00000168393	4999	329.5
ENSG00000259364	16499	780.5
ENSG00000221322	4499	430.0
ENSG00000271483	14999	2148.0
ENSG00000165915	10999	872.0
ENSG00000106245	6499	137.0
ENSG00000265724	8999	1344.5
ENSG00000111684	4999	434.5
ENSG00000172732	6999	171.5
ENSG00000100802	3999	105.0
ENSG00000212536	6499	60.5
ENSG00000253536	9999	203.0
ENSG00000064995	5999	165.5
ENSG00000213592	5499	565.5
ENSG00000270066	6499	1559.5
ENSG00000238610	3999	1290.0
ENSG00000166444	15999	4412.0
ENSG00000185222	5999	277.0
ENSG00000105656	3999	130.5
ENSG00000115053	15499	3551.0
ENSG00000158062	4999	2322.0
ENSG00000268157	3999	45.0
ENSG00000116670	10499	366.0
ENSG00000167476	5999	715.5
ENSG00000132341	9999	1386.0
ENSG00000252553	19499	884.0
ENSG00000239393	8999	1423.5
ENSG00000161526	5499	86.5
ENSG00000113231	3999	495.5
ENSG00000105819	14499	2969.5
ENSG00000207457	10999	2383.0
ENSG00000253024	8499	220.0
ENSG00000263955	10999	736.5
ENSG00000074276	3999	222.5
ENSG00000235884	10999	282.5
ENSG00000165119	7499	965.0
ENSG00000064787	29499	1360.5
ENSG00000205138	5499	88.5
ENSG00000269367	7499	233.0
ENSG00000175213	5999	357.5
ENSG00000167792	6499	144.5
ENSG00000226053	8499	133.5
ENSG00000202260	6499	320.0
ENSG00000267355	16999	2712.5
ENSG00000130734	17499	2533.0
ENSG00000261242	4999	224.5
ENSG00000197168	8999	266.0
ENSG00000221400	35632	4539.5
ENSG00000167468	12999	2331.0
ENSG00000112715	5999	209.0
ENSG00000047849	4999	167.0
ENSG00000272540	4999	567.0
ENSG00000226835	3999	100.5
ENSG00000129255	8999	130.0
ENSG00000166333	7499	3842.0
ENSG00000149716	14999	5137.5
ENSG00000155438	4999	372.0
ENSG00000175634	7499	1377.5
ENSG00000105376	3999	149.5
ENSG00000184432	5999	175.5
ENSG00000252397	3999	80.5
ENSG00000224463	10999	1256.5
ENSG00000143554	3999	215.5
ENSG00000134222	6499	154.5
ENSG00000245848	6999	698.0
ENSG00000256826	14499	9651.0
ENSG00000177192	15999	657.5
ENSG00000169976	11499	2062.5
ENSG00000167615	6499	1223.5
ENSG00000174326	8499	168.0
ENSG00000184674	4499	408.5
ENSG00000196408	13999	1495.0
ENSG00000107262	4499	85.5
ENSG00000246596	27499	6637.5
ENSG00000268996	9999	1408.0
ENSG00000261221	6999	130.0
ENSG00000181104	4999	576.5
ENSG00000173141	4999	205.5
ENSG00000112996	4499	241.0
ENSG00000213386	5499	87.5
ENSG00000269656	6499	703.5
ENSG00000107833	8999	434.0
ENSG00000143368	5499	1327.5
ENSG00000229873	7499	649.0
ENSG00000166189	8499	341.0
ENSG00000204256	12999	2080.0
ENSG00000206503	5499	995.0
ENSG00000112984	6499	596.0
ENSG00000135974	12499	555.0
ENSG00000255125	7499	1093.0
ENSG00000204428	9999	3952.0
ENSG00000012211	10999	2633.0
ENSG00000198467	5999	236.0
ENSG00000167281	3999	302.0
ENSG00000120314	5499	342.0
ENSG00000271555	4499	50.0
ENSG00000172845	5499	39.5
ENSG00000224328	6999	128.0
ENSG00000140691	3999	129.0
ENSG00000233547	4999	239.5
ENSG00000223263	20499	3756.0
ENSG00000158828	4499	4618.5
ENSG00000116649	6999	3547.5
ENSG00000254166	8499	222.5
ENSG00000101361	5499	2271.5
ENSG00000116161	7499	725.5
ENSG00000272459	3999	70.0
ENSG00000005486	4499	135.5
ENSG00000229999	6499	149.0
ENSG00000248696	4999	105.0
ENSG00000162144	3999	271.5
ENSG00000166228	5499	432.5
ENSG00000167645	7499	1151.0
ENSG00000184557	5499	146.0
ENSG00000117450	5999	1223.5
ENSG00000114784	5499	195.5
ENSG00000167981	11999	260.5
ENSG00000262141	7999	846.5
ENSG00000109079	10499	3865.0
ENSG00000168894	4999	1636.0
ENSG00000185507	5999	81.5
ENSG00000196979	5999	1004.5
ENSG00000177383	5999	223.5
ENSG00000207052	6999	325.0
ENSG00000173812	13499	1257.0
ENSG00000107175	11999	634.5
ENSG00000182199	15499	1138.5
ENSG00000253095	7999	226.5
ENSG00000171206	3999	73.0
ENSG00000168028	6999	336.0
ENSG00000259177	5999	227.0
ENSG00000180089	16999	448.0
ENSG00000265654	4499	543.5
ENSG00000270605	5999	1896.0
ENSG00000267571	7499	157.5
ENSG00000178057	5499	2447.0
ENSG00000160888	15999	1559.0
ENSG00000143333	4999	131.0
ENSG00000251978	10999	1681.5
ENSG00000268702	15499	1455.0
ENSG00000229097	9499	1009.0
ENSG00000156603	5499	108.0
ENSG00000136275	5999	59.5
ENSG00000248996	14499	1430.0
ENSG00000133624	4499	34.0
ENSG00000141582	4999	214.5
ENSG00000198931	10499	1961.5
ENSG00000196118	10499	619.5
ENSG00000007541	18999	1835.5
ENSG00000269680	3999	102.5
ENSG00000204859	23999	2751.5
ENSG00000235663	4999	135.5
ENSG00000176871	6499	245.5
ENSG00000232129	26499	8262.0
ENSG00000175105	4999	89.5
ENSG00000137818	6999	293.0
ENSG00000127804	3999	76.0
ENSG00000233319	3999	34.5
ENSG00000212144	13499	2698.0
ENSG00000165494	5999	693.0
ENSG00000004478	6999	171.0
ENSG00000239143	3999	526.0
ENSG00000132716	6499	2956.0
ENSG00000224871	4499	140.0
ENSG00000132522	7499	2828.0
ENSG00000197780	3999	103.0
ENSG00000252912	5499	112.5
ENSG00000182307	8499	644.5
ENSG00000116337	5999	165.5
ENSG00000267811	4999	198.0
ENSG00000163735	5999	91.5
ENSG00000177576	9499	370.5
ENSG00000099985	15499	3097.5
ENSG00000114026	3999	316.5
ENSG00000201800	3999	129.5
ENSG00000115234	8999	1793.0
ENSG00000130997	15999	789.0
ENSG00000257839	7499	1638.5
ENSG00000171777	10499	207.0
ENSG00000197043	5999	115.0
ENSG00000172354	8499	2032.5
ENSG00000238889	4999	138.0
ENSG00000161653	6499	703.0
ENSG00000135299	10999	777.5
ENSG00000164611	7499	146.0
ENSG00000106089	15499	4783.5
ENSG00000117281	7999	235.0
ENSG00000236935	6499	762.0
ENSG00000162976	4499	116.5
ENSG00000214248	10499	206.0
ENSG00000247092	7499	358.5
ENSG00000176170	8999	155.0
ENSG00000164885	9999	396.0
ENSG00000183386	5499	72.5
ENSG00000166851	4999	92.5
ENSG00000272114	5499	330.5
ENSG00000141965	8999	1650.5
ENSG00000224429	5499	174.5
ENSG00000213889	3999	45.0
ENSG00000023909	4999	302.0
ENSG00000186603	3999	116.0
ENSG00000173065	12499	5745.0
ENSG00000178718	6999	257.0
ENSG00000111615	6999	455.0
ENSG00000111845	12999	324.5
ENSG00000138166	6499	175.0
ENSG00000201524	22999	5338.0
ENSG00000269139	26499	3386.0
ENSG00000173566	7499	242.0
ENSG00000101464	6499	522.5
ENSG00000224877	13499	1795.5
ENSG00000172922	6999	159.0
ENSG00000263214	5999	73.0
ENSG00000259357	11999	2062.5
ENSG00000137496	4499	78.0
ENSG00000261124	26499	3313.5
ENSG00000231711	3999	125.5
ENSG00000135437	3999	1303.0
ENSG00000129467	6499	531.0
ENSG00000150093	12999	390.5
ENSG00000272821	8999	280.0
ENSG00000125901	5999	304.0
