ID	Length	SRX9120577
ENSG00000100196	12999	5913.5
ENSG00000196966	6999	131.5
ENSG00000261757	7999	150.5
ENSG00000253047	20499	1068.5
ENSG00000262136	16999	9649.0
ENSG00000130751	4999	1708.5
ENSG00000130724	7499	37531.0
ENSG00000183060	3999	375.0
ENSG00000257052	3999	42.0
ENSG00000254631	7499	122.5
ENSG00000167900	16499	2741.0
ENSG00000130270	5499	98.5
ENSG00000158805	15499	569.0
ENSG00000132612	13999	2740.5
ENSG00000163481	3999	1046.5
ENSG00000176142	14499	453.5
ENSG00000141759	6999	547.5
ENSG00000180979	9499	491.0
ENSG00000007312	11999	629.0
ENSG00000201920	16999	1961.5
ENSG00000077312	7499	1322.0
ENSG00000145022	5999	157.5
ENSG00000105135	9499	776.0
ENSG00000229043	6999	265.5
ENSG00000160193	32553	703.5
ENSG00000136436	8999	725.5
ENSG00000064999	4499	73.0
ENSG00000172216	8499	286.0
ENSG00000269987	7999	2907.5
ENSG00000100711	14999	1533.0
ENSG00000225610	4999	75.0
ENSG00000167778	6999	320.5
ENSG00000186063	27999	2120.5
ENSG00000136908	3999	169.5
ENSG00000096080	6999	322.0
ENSG00000235098	10999	1648.0
ENSG00000180376	3999	123.0
ENSG00000158458	4999	81.5
ENSG00000186834	8499	409.5
ENSG00000175662	6499	255.5
ENSG00000149657	7999	2700.0
ENSG00000077380	4499	83.5
ENSG00000188807	7999	1523.0
ENSG00000140534	4999	432.0
ENSG00000261030	5499	87.0
ENSG00000227799	5499	50.0
ENSG00000130741	5499	2679.5
ENSG00000116459	5999	96.5
ENSG00000270084	3999	1743.0
ENSG00000123353	7499	541.0
ENSG00000048405	7499	240.0
ENSG00000257410	8999	805.0
ENSG00000237172	6999	413.0
ENSG00000196152	5999	694.0
ENSG00000155256	8999	248.0
ENSG00000139190	10499	2679.5
ENSG00000270948	22499	494.5
ENSG00000121406	4499	94.0
ENSG00000261408	4999	704.5
ENSG00000270091	4499	59.0
ENSG00000115419	6499	913.5
ENSG00000185485	4999	90.0
ENSG00000221978	9999	680.0
ENSG00000125885	6499	446.5
ENSG00000166143	3999	135.5
ENSG00000240494	7999	1135.5
ENSG00000175906	7999	984.0
ENSG00000260369	8499	184.5
ENSG00000149328	3999	33.0
ENSG00000173992	10499	960.5
ENSG00000136122	6999	1015.5
ENSG00000227413	11999	223.0
ENSG00000132199	4999	487.5
ENSG00000132470	23999	3956.0
ENSG00000258405	4999	85.0
ENSG00000122406	3999	234.5
ENSG00000164733	13999	2143.0
ENSG00000254741	16999	4064.0
ENSG00000253559	8999	1106.0
ENSG00000212864	14499	4240.0
ENSG00000138592	16499	337.0
ENSG00000145386	7499	271.5
ENSG00000204308	15999	1045.5
ENSG00000134186	4499	95.0
ENSG00000265388	3999	645.0
ENSG00000167094	7999	715.5
ENSG00000248409	7499	393.0
ENSG00000184678	8499	336.0
ENSG00000243960	5499	208.5
ENSG00000167513	13999	5269.0
ENSG00000168148	17999	379.0
ENSG00000233487	6499	503.5
ENSG00000123146	13499	2358.5
ENSG00000132475	9999	234.5
ENSG00000169896	5499	154.5
ENSG00000175305	6499	148.5
ENSG00000263369	9999	258.5
ENSG00000267002	7499	391.0
ENSG00000273391	14999	653.5
ENSG00000196374	4499	181.0
ENSG00000114859	15499	3972.5
ENSG00000184792	5999	90.5
ENSG00000167994	4999	112.5
ENSG00000167693	8499	960.5
ENSG00000063438	4499	428.5
ENSG00000163935	3999	55.5
ENSG00000224930	4999	452.5
ENSG00000004487	6499	710.0
ENSG00000185825	10999	6220.0
ENSG00000164347	5499	1970.5
ENSG00000162066	4999	84.5
ENSG00000159792	26499	3872.5
ENSG00000143199	11999	234.0
ENSG00000256928	4499	420.5
ENSG00000267405	37499	4806.5
ENSG00000115282	6499	1285.0
ENSG00000144045	9499	350.0
ENSG00000249971	8499	2437.5
ENSG00000104442	6499	251.0
ENSG00000231416	65999	1839.0
ENSG00000146223	16499	1087.0
ENSG00000170949	9999	598.5
ENSG00000187848	4499	1204.0
ENSG00000169814	9499	538.5
ENSG00000076321	3999	94.0
ENSG00000262118	3999	99.5
ENSG00000239468	4499	62.5
ENSG00000131495	7499	4016.5
ENSG00000136279	12499	375.5
ENSG00000213700	9999	264.5
ENSG00000145740	5499	117.0
ENSG00000117505	14999	382.5
ENSG00000129292	6499	164.5
ENSG00000233538	16499	26516.5
ENSG00000080823	20999	2310.0
ENSG00000149634	11499	2208.5
ENSG00000139908	13499	3930.0
ENSG00000133065	21499	1314.0
ENSG00000069849	7999	270.0
ENSG00000094914	4999	236.0
ENSG00000238211	5999	279.0
ENSG00000011143	5499	110.5
ENSG00000152904	17499	337.0
ENSG00000244165	13999	1629.0
ENSG00000177728	5499	425.0
ENSG00000160683	6499	1974.5
ENSG00000164764	3999	132.0
ENSG00000125355	5999	483.5
ENSG00000268927	9499	158.5
ENSG00000188986	3999	216.0
ENSG00000063176	6999	227.0
ENSG00000266536	5999	156.5
ENSG00000242013	12499	166.5
ENSG00000112592	13999	1833.5
ENSG00000112237	11499	249.5
ENSG00000106153	8499	1583.5
ENSG00000162526	4499	998.0
ENSG00000135624	6499	2647.5
ENSG00000084754	6999	933.5
ENSG00000132382	23499	1159.5
ENSG00000115944	4499	530.5
ENSG00000138035	14999	485.0
ENSG00000146830	17999	8237.0
ENSG00000137054	4999	3958.5
ENSG00000189057	8999	235.5
ENSG00000139668	11999	217.0
ENSG00000115266	10999	938.0
ENSG00000113558	3999	1496.5
ENSG00000119537	6999	150.0
ENSG00000152253	9499	315.0
ENSG00000131165	5499	690.0
ENSG00000257605	7499	249.0
ENSG00000182586	27999	2451.5
ENSG00000011426	8999	375.0
ENSG00000100997	11499	4034.5
ENSG00000078814	5499	493.5
ENSG00000156831	3999	57.0
ENSG00000111652	26265	12922.0
ENSG00000142949	4999	1977.5
ENSG00000095321	6499	872.5
ENSG00000258736	3999	38.0
ENSG00000144031	6999	3380.5
ENSG00000207652	7999	498.5
ENSG00000146826	8499	1295.0
ENSG00000164985	4999	340.0
ENSG00000259607	4499	149.0
ENSG00000134308	11499	695.0
ENSG00000267505	11999	1209.5
ENSG00000115694	6999	156.5
ENSG00000230836	4999	40.0
ENSG00000220721	6499	76.0
ENSG00000076685	10999	266.5
ENSG00000262099	5499	508.0
ENSG00000261505	8999	291.5
ENSG00000197429	5999	534.0
ENSG00000179922	12499	431.0
ENSG00000168528	3999	108.0
ENSG00000081059	6499	3884.5
ENSG00000118181	10499	596.5
ENSG00000263853	6999	1253.5
ENSG00000169727	10999	4008.0
ENSG00000123143	7499	1191.0
ENSG00000254213	11999	258.5
ENSG00000082898	6999	321.5
ENSG00000267244	6999	902.0
ENSG00000241035	7499	359.5
ENSG00000087263	3999	49.5
ENSG00000100445	5999	649.0
ENSG00000164403	9392	123.5
ENSG00000197951	7999	133.5
ENSG00000138593	7999	84.0
ENSG00000119979	4999	210.0
ENSG00000111305	4999	429.0
ENSG00000092096	13499	320.0
ENSG00000019995	14499	3606.5
ENSG00000227673	4499	53.0
ENSG00000272468	10499	115.5
ENSG00000167970	11499	1859.0
ENSG00000125875	6999	842.0
ENSG00000138138	7499	208.5
ENSG00000105401	9999	2351.5
ENSG00000163170	25499	921.0
ENSG00000101439	4999	607.0
ENSG00000172059	4499	114.5
ENSG00000134057	10999	644.0
ENSG00000163521	6499	590.5
ENSG00000167766	7999	270.0
ENSG00000267582	3999	164.5
ENSG00000249650	3999	114.0
ENSG00000137274	8999	406.5
ENSG00000136827	10499	4889.0
ENSG00000264486	12499	236.5
ENSG00000242968	3999	212.0
ENSG00000125779	11499	1915.5
ENSG00000131370	4499	162.0
ENSG00000147789	5499	660.0
ENSG00000176022	6499	125.0
ENSG00000178184	22499	5028.0
ENSG00000203362	11999	977.5
ENSG00000263171	11499	200.0
ENSG00000266935	10999	417.5
ENSG00000108423	26551	2619.0
ENSG00000175866	7999	430.0
ENSG00000162191	3999	419.0
ENSG00000232940	7499	111.5
ENSG00000071994	8999	503.0
ENSG00000270706	12499	533.0
ENSG00000270697	10499	225.5
ENSG00000110917	5999	776.0
ENSG00000228889	4999	110.5
ENSG00000108557	11999	2130.5
ENSG00000009724	7499	1436.0
ENSG00000168884	10499	311.5
ENSG00000196504	25999	5010.5
ENSG00000114767	5999	87.0
ENSG00000146007	10999	1605.0
ENSG00000205794	3999	37.0
ENSG00000178935	28499	599.5
ENSG00000136305	4999	924.5
ENSG00000269292	4499	5574.5
ENSG00000121653	5499	457.0
ENSG00000157350	17499	1943.0
ENSG00000252645	4499	113.0
ENSG00000198837	6499	156.5
ENSG00000102390	16999	976.5
ENSG00000214223	12499	373.0
ENSG00000055950	10999	1133.0
ENSG00000269753	5499	72.5
ENSG00000123009	10999	28117.0
ENSG00000126107	10999	188.0
ENSG00000059915	20999	1926.0
ENSG00000185958	3999	73.0
ENSG00000235601	4499	54.0
ENSG00000095906	9499	465.0
ENSG00000106665	4499	93.5
ENSG00000144357	14499	391.0
ENSG00000103429	7999	494.0
ENSG00000130309	15999	1573.0
ENSG00000106479	4999	155.0
ENSG00000226763	15499	1134.0
ENSG00000244184	4499	143.5
ENSG00000221821	5999	3655.5
ENSG00000267480	3999	833.5
ENSG00000196923	8499	1140.0
ENSG00000111319	4499	187.0
ENSG00000204947	9999	470.5
ENSG00000221322	4499	268.0
ENSG00000076706	9999	1443.0
ENSG00000106245	8499	789.5
ENSG00000265724	23499	711.5
ENSG00000267889	13999	752.0
ENSG00000172732	7999	178.0
ENSG00000212536	6999	131.5
ENSG00000270066	12999	1086.0
ENSG00000238610	3999	195.5
ENSG00000102125	6499	155.5
ENSG00000125319	7499	263.5
ENSG00000105656	3999	1766.5
ENSG00000115053	15999	1633.5
ENSG00000158062	5499	5158.5
ENSG00000126464	15499	1276.5
ENSG00000166598	6499	106.5
ENSG00000161526	12999	694.5
ENSG00000188886	11499	418.5
ENSG00000204590	15499	493.0
ENSG00000234773	10999	358.5
ENSG00000074276	7499	1714.5
ENSG00000180891	4499	54.0
ENSG00000199289	10499	173.0
ENSG00000127743	13499	1601.0
ENSG00000188037	6499	530.5
ENSG00000246451	4499	244.0
ENSG00000140104	5499	998.5
ENSG00000231636	10499	976.5
ENSG00000226053	22499	882.5
ENSG00000267355	4499	259.5
ENSG00000130734	14999	1441.0
ENSG00000243659	9999	199.0
ENSG00000261242	3999	69.0
ENSG00000197168	9499	2154.0
ENSG00000225830	22499	400.5
ENSG00000167468	18499	2393.5
ENSG00000257553	4499	305.5
ENSG00000177628	6999	1574.0
ENSG00000272540	4999	2483.0
ENSG00000201868	5999	61.5
ENSG00000164011	7999	360.5
ENSG00000175634	16999	3165.0
ENSG00000225872	8499	582.5
ENSG00000265095	10499	161.0
ENSG00000184432	8499	663.5
ENSG00000108797	3999	230.5
ENSG00000197024	11999	681.5
ENSG00000130383	13999	215.5
ENSG00000173214	5499	81.5
ENSG00000196408	4999	478.0
ENSG00000246596	10499	1108.5
ENSG00000125531	18499	14855.0
ENSG00000268996	3999	370.5
ENSG00000112996	4499	78.0
ENSG00000215529	6999	126.0
ENSG00000121410	7499	263.0
ENSG00000164296	18499	1478.0
ENSG00000229873	6499	612.0
ENSG00000178700	5499	218.0
ENSG00000220583	3999	882.0
ENSG00000167840	3999	46.5
ENSG00000186812	4499	275.0
ENSG00000120314	16999	1482.0
ENSG00000164087	3999	140.5
ENSG00000198715	6999	265.5
ENSG00000268218	32999	6899.5
ENSG00000134001	7999	239.5
ENSG00000108848	4499	116.0
ENSG00000006607	26499	4244.0
ENSG00000178307	6999	613.5
ENSG00000254166	6499	109.0
ENSG00000116161	11499	2389.0
ENSG00000214135	5499	190.0
ENSG00000112339	9499	213.0
ENSG00000229999	6499	90.0
ENSG00000166228	5499	679.5
ENSG00000128159	17103	2654.0
ENSG00000117450	10499	6260.0
ENSG00000143771	15999	6695.5
ENSG00000167981	34999	1687.5
ENSG00000187514	8999	834.5
ENSG00000175470	7999	576.5
ENSG00000109079	10499	8640.5
ENSG00000168894	4999	478.0
ENSG00000223821	3999	70.0
ENSG00000263033	11999	190.5
ENSG00000185507	5999	1269.0
ENSG00000196979	5999	4144.5
ENSG00000248677	9999	218.0
ENSG00000162482	27075	2276.0
ENSG00000180089	12999	778.0
ENSG00000174791	8999	169.0
ENSG00000270605	5499	2481.5
ENSG00000204311	6499	136.5
ENSG00000178057	5499	3616.5
ENSG00000161643	4499	105.0
ENSG00000170919	4999	358.0
ENSG00000172171	4499	306.0
ENSG00000268702	18499	1863.5
ENSG00000169919	7499	1671.5
ENSG00000248996	14499	3046.5
ENSG00000257497	6499	343.0
ENSG00000133624	4999	186.5
ENSG00000007541	18499	784.0
ENSG00000174243	5499	203.5
ENSG00000176871	8499	920.5
ENSG00000232129	18499	6852.5
ENSG00000229983	6999	104.5
ENSG00000187109	10499	704.0
ENSG00000234338	4499	110.5
ENSG00000165494	5999	118.5
ENSG00000132716	6499	5729.5
ENSG00000132522	8499	4863.0
ENSG00000174100	8999	609.5
ENSG00000163735	8499	398.0
ENSG00000125037	5999	238.5
ENSG00000177576	5999	266.5
ENSG00000257839	23499	5517.0
ENSG00000171777	14999	905.0
ENSG00000197043	8999	268.0
ENSG00000259540	15999	891.0
ENSG00000106089	15499	3339.5
ENSG00000117281	11999	380.5
ENSG00000162976	4999	208.0
ENSG00000166896	8499	221.0
ENSG00000247092	10999	113.5
ENSG00000229853	3999	130.5
ENSG00000111445	20499	1628.0
ENSG00000139546	7499	210.5
ENSG00000183386	5499	463.0
ENSG00000023909	4999	712.5
ENSG00000186603	6499	229.0
ENSG00000173065	5499	127.5
ENSG00000127663	3999	74.0
ENSG00000105568	14499	189.0
ENSG00000080947	9999	1674.5
ENSG00000172922	7499	142.0
ENSG00000263214	10999	344.5
ENSG00000137496	8499	1492.5
ENSG00000234531	4999	178.5
ENSG00000272821	10499	584.5
ENSG00000141013	5499	69.5
ENSG00000243725	10999	206.5
ENSG00000149243	4999	143.0
ENSG00000128185	9499	446.5
ENSG00000113812	8499	172.0
ENSG00000178821	10499	629.5
ENSG00000256690	21999	3076.5
ENSG00000135625	5499	200.0
ENSG00000138757	11999	268.5
ENSG00000226180	14499	731.5
ENSG00000226645	5499	880.0
ENSG00000099797	6999	2962.5
ENSG00000243352	6499	163.5
ENSG00000244556	3999	42.5
ENSG00000142867	6499	260.5
ENSG00000159131	21499	1224.0
ENSG00000107159	5499	969.0
ENSG00000257800	12999	852.5
ENSG00000175550	16999	798.0
ENSG00000147679	4499	97.5
ENSG00000226505	4999	812.0
ENSG00000156471	5499	131.5
ENSG00000162458	8999	162.5
ENSG00000013374	12999	1352.5
ENSG00000111364	6999	733.0
ENSG00000270141	4499	175.5
ENSG00000161860	7999	2911.0
ENSG00000249772	4499	335.5
ENSG00000271105	13499	198.5
ENSG00000127578	7499	2104.0
ENSG00000268798	3999	82.5
ENSG00000102054	18499	591.5
ENSG00000166478	3999	225.5
ENSG00000221114	7999	188.5
ENSG00000127586	4499	950.5
ENSG00000072736	15999	864.0
ENSG00000186132	15999	206.5
ENSG00000149084	10999	1119.0
ENSG00000173113	4499	640.0
ENSG00000129194	3999	1304.0
ENSG00000174851	4999	194.5
ENSG00000169696	5499	2421.0
ENSG00000242195	10999	326.0
ENSG00000135318	20999	1747.5
ENSG00000245970	6999	1944.0
ENSG00000180448	16999	7011.5
ENSG00000170100	38999	1876.5
ENSG00000179673	23499	960.5
ENSG00000260944	9499	334.5
ENSG00000272173	53999	16187.0
ENSG00000169738	10999	707.0
ENSG00000182858	3999	57.5
ENSG00000132010	3999	108.5
ENSG00000179057	3999	123.5
ENSG00000182378	11499	3433.5
ENSG00000182318	4999	81.0
ENSG00000234614	6999	141.0
ENSG00000117425	12499	1493.0
ENSG00000104231	4999	52.5
ENSG00000157911	12999	4070.0
ENSG00000243780	5999	187.5
ENSG00000087087	7499	452.5
ENSG00000138663	15999	645.5
ENSG00000135317	18999	15433.0
ENSG00000196510	3999	70.5
ENSG00000185100	5499	165.5
ENSG00000115841	4999	134.5
ENSG00000124733	8499	1709.5
ENSG00000160908	16999	1415.0
ENSG00000228439	12999	855.0
ENSG00000035862	5999	3275.0
ENSG00000225077	4499	68.0
ENSG00000182272	5999	372.5
ENSG00000196741	5999	86.0
ENSG00000167131	6999	78.0
ENSG00000181201	5999	934.5
ENSG00000161091	14499	1030.5
ENSG00000258646	5999	314.5
ENSG00000261141	7999	305.0
ENSG00000108518	4999	10296.0
ENSG00000088035	3999	256.5
ENSG00000100219	15499	1136.0
ENSG00000196123	14999	1716.0
ENSG00000119396	5499	130.5
ENSG00000102931	4499	297.0
ENSG00000261096	4499	44.5
ENSG00000131503	14499	2361.5
ENSG00000205643	9499	318.0
ENSG00000101182	4999	687.5
ENSG00000120705	10999	317.5
ENSG00000125347	20718	1642.0
ENSG00000100836	5999	806.5
ENSG00000175221	5999	1002.0
ENSG00000230122	13999	551.5
ENSG00000138029	16499	1358.5
ENSG00000260442	7999	1184.5
ENSG00000134453	5999	82.5
ENSG00000004455	13499	239.0
ENSG00000263640	5499	158.5
ENSG00000119760	8499	811.5
ENSG00000216197	4499	59.0
ENSG00000073670	10999	1407.0
ENSG00000165688	24999	3414.0
ENSG00000163354	4499	515.5
ENSG00000266969	10999	522.5
ENSG00000178381	4499	548.0
ENSG00000112599	7999	590.5
ENSG00000151466	5999	166.0
ENSG00000101213	22999	7600.5
ENSG00000068615	3999	497.0
ENSG00000188229	7499	2480.0
ENSG00000160883	7499	201.0
ENSG00000163486	4999	137.0
ENSG00000184708	4999	113.0
ENSG00000229180	19499	589.0
ENSG00000111266	10999	472.0
ENSG00000172775	8999	502.5
ENSG00000196591	5499	73.5
ENSG00000144959	8499	140.0
ENSG00000167720	11999	747.0
ENSG00000203307	3999	53.0
ENSG00000119912	3999	42.5
ENSG00000123595	6499	466.5
ENSG00000255173	4499	1227.0
ENSG00000149489	12499	15625.5
ENSG00000188549	17999	2806.5
ENSG00000167393	9499	3122.5
ENSG00000132819	7499	173.0
ENSG00000236814	12499	343.5
ENSG00000120451	4999	77.5
ENSG00000234684	5999	122.0
ENSG00000177239	16499	4846.0
ENSG00000266341	11999	38344.5
ENSG00000053372	22999	1505.0
ENSG00000134684	5999	1049.0
ENSG00000237781	6999	838.0
ENSG00000262115	4999	91.5
ENSG00000171940	11999	427.5
ENSG00000260806	3999	71.0
ENSG00000261602	4999	12227.0
ENSG00000108788	17499	3552.5
ENSG00000161980	5999	74.0
ENSG00000170619	21499	613.5
ENSG00000215795	10999	536.5
ENSG00000272004	8999	412.0
ENSG00000260238	9499	2944.5
ENSG00000110756	7499	117.5
ENSG00000165501	5999	2555.0
ENSG00000158578	9499	1831.5
ENSG00000120963	11499	472.5
ENSG00000270103	14499	292.0
ENSG00000223486	3999	107.5
ENSG00000132405	8499	172.0
ENSG00000182400	9499	307.5
ENSG00000205090	25499	2669.0
ENSG00000185651	8499	1166.0
ENSG00000201770	7499	98.0
ENSG00000167657	19999	571.0
ENSG00000204954	9999	3032.5
ENSG00000255533	16499	1736.5
ENSG00000084693	7499	2483.5
ENSG00000263015	8499	998.5
ENSG00000159445	9999	964.5
ENSG00000272093	4499	77.0
ENSG00000071894	5499	336.0
ENSG00000100075	13999	1449.0
ENSG00000156150	6999	444.0
ENSG00000175920	11999	2195.0
ENSG00000143119	5999	64.5
ENSG00000107929	8999	291.5
ENSG00000121101	11999	139.5
ENSG00000254389	6499	120.0
ENSG00000263179	12499	310.0
ENSG00000132773	17999	834.0
ENSG00000146918	5999	395.5
ENSG00000231566	6999	78.5
ENSG00000146425	9999	3398.5
ENSG00000226853	4499	76.5
ENSG00000257696	10499	155.0
ENSG00000130522	4999	201.5
ENSG00000188186	15999	704.0
ENSG00000267231	6499	67.5
ENSG00000152268	12999	521.5
ENSG00000165802	5499	713.5
ENSG00000235319	6499	1089.5
ENSG00000250474	5999	139.0
ENSG00000124216	3999	140.5
ENSG00000267519	4999	1114.0
ENSG00000127774	10999	602.0
ENSG00000066279	4999	53.5
ENSG00000175873	4999	106.5
ENSG00000189077	14499	3222.5
ENSG00000176732	5499	62.5
ENSG00000228393	14999	615.5
ENSG00000270177	14499	549.0
ENSG00000235852	6499	549.0
ENSG00000256661	3999	120.5
ENSG00000161013	26999	3446.5
ENSG00000259606	3999	36.0
ENSG00000164535	8999	5634.5
ENSG00000269988	10499	5022.0
ENSG00000232445	8999	1220.5
ENSG00000272686	3999	76.0
ENSG00000120725	7999	300.0
ENSG00000033011	3999	88.5
ENSG00000152454	3999	39.0
ENSG00000165006	5999	159.0
ENSG00000272703	3999	456.0
ENSG00000207948	10999	914.0
ENSG00000260190	11999	587.0
ENSG00000222222	4499	231.5
ENSG00000113643	5499	323.0
ENSG00000225611	4999	120.0
ENSG00000155380	9999	297.0
ENSG00000112514	13499	2742.0
ENSG00000260637	27999	1597.0
ENSG00000228360	3999	48.0
ENSG00000244159	15499	888.5
ENSG00000142186	4499	813.5
ENSG00000112033	29999	1074.5
ENSG00000136197	7999	148.5
ENSG00000224566	5499	93.5
ENSG00000260037	3999	74.5
ENSG00000198015	3999	43.0
ENSG00000264405	11499	615.0
ENSG00000156976	17499	1955.5
ENSG00000155304	5999	133.0
ENSG00000188888	4499	611.0
ENSG00000161654	5999	96.5
ENSG00000134962	5499	140.5
ENSG00000174748	6999	193.5
ENSG00000123454	5499	158.5
ENSG00000272521	4499	388.5
ENSG00000096746	3999	228.5
ENSG00000177889	5999	140.0
ENSG00000235058	4499	79.0
ENSG00000267512	12499	4336.0
ENSG00000266553	3999	70.5
ENSG00000128191	3999	314.5
ENSG00000151348	6999	161.5
ENSG00000145287	11499	398.5
ENSG00000144028	3999	1454.5
ENSG00000179010	5499	862.0
ENSG00000123091	3999	83.0
ENSG00000131653	3999	453.0
ENSG00000125447	41999	7314.5
ENSG00000158850	11499	662.5
ENSG00000143543	6499	446.5
ENSG00000215131	10999	881.0
ENSG00000228950	3999	51.5
ENSG00000272084	5499	113.0
ENSG00000243968	8499	383.5
ENSG00000250166	5999	129.5
ENSG00000234545	15999	290.0
ENSG00000198805	12499	5012.0
ENSG00000073111	6499	1581.5
ENSG00000206731	7999	318.5
ENSG00000127824	3999	524.0
ENSG00000179564	15499	944.5
ENSG00000224132	5499	85.0
ENSG00000168090	8999	6537.5
ENSG00000125386	16999	622.0
ENSG00000111671	11999	28182.0
ENSG00000177613	6499	137.0
ENSG00000270804	10499	465.0
ENSG00000260060	4499	58.5
ENSG00000185038	9499	1199.5
ENSG00000146535	6999	339.0
ENSG00000152455	34499	1593.0
ENSG00000255010	18499	617.0
ENSG00000176208	9999	355.0
ENSG00000140398	10499	666.5
ENSG00000175197	5499	900.0
ENSG00000175602	27499	8811.5
ENSG00000243663	12499	406.5
ENSG00000164169	4999	209.5
ENSG00000115641	7999	249.5
ENSG00000244219	6999	236.0
ENSG00000151532	4499	138.0
ENSG00000197714	15499	884.0
ENSG00000261485	15999	516.5
ENSG00000056097	4499	211.0
ENSG00000106853	8499	447.0
ENSG00000198843	16999	261.5
ENSG00000101160	6999	2784.5
ENSG00000110925	14999	1437.5
ENSG00000116285	14499	245.0
ENSG00000135519	4499	116.5
ENSG00000068654	6999	109.5
ENSG00000100146	3999	394.5
ENSG00000198909	10999	729.5
ENSG00000202079	10999	816.5
