ID	Length	SRX6637058
ENSG00000182578	3999	817.0
ENSG00000134873	3999	123.0
ENSG00000021776	3999	137.0
ENSG00000136816	4499	791.0
ENSG00000111012	4499	232.0
ENSG00000073792	13999	725.0
ENSG00000169291	4999	323.0
ENSG00000166313	4999	219.0
ENSG00000168924	3999	49.0
ENSG00000257913	3999	939.0
ENSG00000117859	4499	2104.0
ENSG00000260276	4499	67.0
ENSG00000107581	4999	198.0
ENSG00000170632	3999	229.0
ENSG00000272836	4499	94.0
ENSG00000156599	4999	207.0
ENSG00000266324	19999	12694.0
ENSG00000267469	5499	669.0
ENSG00000113597	4499	99.0
ENSG00000113758	4999	294.0
ENSG00000269728	4499	360.0
ENSG00000175115	6499	215.0
ENSG00000259792	3999	149.0
ENSG00000168676	4999	111.0
ENSG00000161981	6499	204.0
ENSG00000154511	10499	8508.0
ENSG00000202343	5499	137.0
ENSG00000087152	4999	315.0
ENSG00000227184	7499	238.0
ENSG00000269979	5999	414.0
ENSG00000182685	3999	804.0
ENSG00000232915	4999	103.0
ENSG00000272100	7999	198.0
ENSG00000183979	3999	196.0
ENSG00000249996	4499	58.0
ENSG00000160959	5999	852.0
ENSG00000135945	3999	865.0
ENSG00000263657	5499	138.0
ENSG00000155229	7999	527.0
ENSG00000171462	5499	289.0
ENSG00000138600	4999	600.0
ENSG00000273247	3999	35.0
ENSG00000186714	8999	2759.0
ENSG00000100196	8999	5389.0
ENSG00000104219	10499	974.0
ENSG00000130706	6499	1387.0
ENSG00000165282	4499	151.0
ENSG00000270802	11999	173.0
ENSG00000259621	4999	66.0
ENSG00000271973	7499	335.0
ENSG00000136918	3999	4088.0
ENSG00000174021	8999	645.0
ENSG00000110944	4499	508.0
ENSG00000132612	11999	958.0
ENSG00000138107	6499	122.0
ENSG00000163481	3999	604.0
ENSG00000163382	7499	2904.0
ENSG00000133028	3999	230.0
ENSG00000220785	4499	1484.0
ENSG00000267007	5999	758.0
ENSG00000141759	8499	1180.0
ENSG00000180979	4999	166.0
ENSG00000113522	7999	512.0
ENSG00000234093	4499	8694.0
ENSG00000140749	3999	113.0
ENSG00000237015	3999	103.0
ENSG00000228804	7999	188.0
ENSG00000187325	4999	1792.0
ENSG00000186364	5999	268.0
ENSG00000258430	3999	610.0
ENSG00000271912	3999	276.0
ENSG00000123600	3999	110.0
ENSG00000230929	3999	435.0
ENSG00000145022	3999	41.0
ENSG00000196357	7999	95.0
ENSG00000212175	4499	91.0
ENSG00000026036	8499	321.0
ENSG00000203761	7499	263.0
ENSG00000160193	4499	68.0
ENSG00000177981	6999	443.0
ENSG00000136436	3999	43.0
ENSG00000141027	11499	916.0
ENSG00000269987	6499	820.0
ENSG00000112306	3999	66.0
ENSG00000225610	4499	47.0
ENSG00000167778	6499	159.0
ENSG00000186063	9999	1425.0
ENSG00000120437	10499	2784.0
ENSG00000196793	3999	32.0
ENSG00000242748	7999	274.0
ENSG00000101294	4999	124.0
ENSG00000180376	7499	347.0
ENSG00000135679	5499	128.0
ENSG00000249042	8499	375.0
ENSG00000114021	14270	1107.0
ENSG00000205664	6999	253.0
ENSG00000214941	3999	115.0
ENSG00000138297	7499	2727.0
ENSG00000185291	11999	12568.0
ENSG00000135185	5499	726.0
ENSG00000143977	4999	1030.0
ENSG00000104611	10499	346.0
ENSG00000225450	4499	52.0
ENSG00000174871	3999	319.0
ENSG00000130741	4999	861.0
ENSG00000263321	4999	226.0
ENSG00000135540	4999	109.0
ENSG00000140939	4999	116.0
ENSG00000244879	3999	81.0
ENSG00000270084	3999	2969.0
ENSG00000261641	5499	225.0
ENSG00000231333	5499	219.0
ENSG00000123353	7499	517.0
ENSG00000162894	7499	2265.0
ENSG00000254907	5499	224.0
ENSG00000100027	4999	632.0
ENSG00000138002	7999	1617.0
ENSG00000264443	3999	275.0
ENSG00000125753	6999	171.0
ENSG00000119986	7999	1077.0
ENSG00000273275	4499	199.0
ENSG00000261428	10999	1825.0
ENSG00000148291	5499	3972.0
ENSG00000115419	11499	838.0
ENSG00000164306	3999	72.0
ENSG00000083520	9499	285.0
ENSG00000135587	4999	300.0
ENSG00000125885	5999	260.0
ENSG00000039319	4499	120.0
ENSG00000130304	4999	55.0
ENSG00000136122	6499	873.0
ENSG00000230613	6499	442.0
ENSG00000187634	4499	674.0
ENSG00000132199	4499	258.0
ENSG00000228242	8499	117.0
ENSG00000132305	7999	421.0
ENSG00000164733	5499	673.0
ENSG00000254741	16999	2656.0
ENSG00000204356	5999	356.0
ENSG00000204628	6499	906.0
ENSG00000264590	6999	743.0
ENSG00000145386	7999	429.0
ENSG00000143303	4499	1095.0
ENSG00000204308	8499	600.0
ENSG00000119616	3999	66.0
ENSG00000149792	6499	1475.0
ENSG00000166326	5999	1459.0
ENSG00000162695	4499	63.0
ENSG00000117481	4499	82.0
ENSG00000222501	18999	584.0
ENSG00000254198	4499	84.0
ENSG00000072182	4499	1367.0
ENSG00000117419	3999	138.0
ENSG00000126261	3999	119.0
ENSG00000123146	5499	1543.0
ENSG00000118997	3999	331.0
ENSG00000267002	3999	72.0
ENSG00000139266	5999	620.0
ENSG00000170275	5999	96.0
ENSG00000144802	4499	58.0
ENSG00000151327	7999	92.0
ENSG00000198825	10499	922.0
ENSG00000118596	6999	272.0
ENSG00000170873	3999	481.0
ENSG00000125966	3999	2035.0
ENSG00000271948	6999	267.0
ENSG00000260853	5499	198.0
ENSG00000261731	3999	101.0
ENSG00000163935	4499	196.0
ENSG00000231793	5499	989.0
ENSG00000004487	5499	568.0
ENSG00000187838	3999	312.0
ENSG00000158615	7499	309.0
ENSG00000207636	6999	142.0
ENSG00000265752	3999	1656.0
ENSG00000204634	4999	1876.0
ENSG00000249971	5999	456.0
ENSG00000253304	5999	260.0
ENSG00000067704	11999	1219.0
ENSG00000228492	4499	179.0
ENSG00000169814	7999	130.0
ENSG00000204220	8499	2321.0
ENSG00000197208	4999	201.0
ENSG00000010361	3999	584.0
ENSG00000136279	9499	677.0
ENSG00000259952	8499	319.0
ENSG00000099795	3999	295.0
ENSG00000257267	4999	96.0
ENSG00000163879	4499	718.0
ENSG00000089737	5499	107.0
ENSG00000204613	4999	658.0
ENSG00000229372	7499	132.0
ENSG00000273196	3999	81.0
ENSG00000233538	8999	10698.0
ENSG00000163946	5499	161.0
ENSG00000273306	4999	129.0
ENSG00000161888	29499	2658.0
ENSG00000076067	11999	2050.0
ENSG00000112576	5499	473.0
ENSG00000144395	5499	258.0
ENSG00000140319	4499	392.0
ENSG00000188725	7999	225.0
ENSG00000177728	3999	306.0
ENSG00000244165	4999	3105.0
ENSG00000162129	9999	299.0
ENSG00000160683	5999	1659.0
ENSG00000143514	10999	9090.0
ENSG00000144596	4499	347.0
ENSG00000232768	5999	50.0
ENSG00000125355	5499	374.0
ENSG00000174579	3999	181.0
ENSG00000102144	5999	508.0
ENSG00000254402	4499	269.0
ENSG00000230163	4499	752.0
ENSG00000116957	5499	324.0
ENSG00000213523	6999	238.0
ENSG00000139540	7999	1921.0
ENSG00000112237	4499	53.0
ENSG00000104804	8499	5741.0
ENSG00000184436	7499	761.0
ENSG00000106153	5999	153.0
ENSG00000213977	12780	562.0
ENSG00000248099	4999	617.0
ENSG00000021355	4499	69.0
ENSG00000222448	4499	53.0
ENSG00000146830	5999	1875.0
ENSG00000137054	4999	190.0
ENSG00000256469	5999	320.0
ENSG00000228219	4499	49.0
ENSG00000104886	5499	300.0
ENSG00000139668	4999	397.0
ENSG00000148335	3999	390.0
ENSG00000254422	4499	278.0
ENSG00000119004	9999	261.0
ENSG00000239103	7999	535.0
ENSG00000260121	7999	552.0
ENSG00000198682	10999	630.0
ENSG00000238334	4999	286.0
ENSG00000114503	4999	367.0
ENSG00000141741	5999	524.0
ENSG00000078814	6999	706.0
ENSG00000238661	3999	112.0
ENSG00000188672	3999	1267.0
ENSG00000168591	4499	1150.0
ENSG00000258890	3999	334.0
ENSG00000184209	7999	161.0
ENSG00000228343	4499	2159.0
ENSG00000115839	4999	88.0
ENSG00000122435	3999	57.0
ENSG00000231955	5999	232.0
ENSG00000272087	5999	398.0
ENSG00000185090	5499	655.0
ENSG00000164985	4499	336.0
ENSG00000264333	5499	295.0
ENSG00000171307	5499	377.0
ENSG00000270861	3999	1624.0
ENSG00000099889	3999	704.0
ENSG00000119231	4999	1139.0
ENSG00000267957	13499	3605.0
ENSG00000197548	5499	352.0
ENSG00000143970	3999	34.0
ENSG00000116690	4499	334.0
ENSG00000272911	3999	1275.0
ENSG00000271936	10499	432.0
ENSG00000272777	9999	863.0
ENSG00000169727	8499	1833.0
ENSG00000207383	4999	1356.0
ENSG00000153048	3999	413.0
ENSG00000272223	4999	938.0
ENSG00000086061	8499	463.0
ENSG00000119333	9999	3341.0
ENSG00000267244	4499	300.0
ENSG00000166004	9999	2101.0
ENSG00000259049	6999	456.0
ENSG00000241035	4499	88.0
ENSG00000104213	9999	1693.0
ENSG00000100445	5999	221.0
ENSG00000163795	4999	471.0
ENSG00000116005	3999	47.0
ENSG00000103035	6999	183.0
ENSG00000131378	4999	89.0
ENSG00000091106	4499	814.0
ENSG00000163162	7499	499.0
ENSG00000062716	3999	222.0
ENSG00000200127	6999	417.0
ENSG00000100139	6999	408.0
ENSG00000198298	3999	53.0
ENSG00000070785	4499	68.0
ENSG00000162909	5499	301.0
ENSG00000136932	4499	79.0
ENSG00000167970	5499	375.0
ENSG00000204619	3999	264.0
ENSG00000138138	6999	215.0
ENSG00000237481	4499	168.0
ENSG00000185245	4499	618.0
ENSG00000165644	8999	849.0
ENSG00000263875	7999	2406.0
ENSG00000249263	5499	122.0
ENSG00000253607	3999	41.0
ENSG00000158042	4999	166.0
ENSG00000164219	9499	279.0
ENSG00000163521	6499	859.0
ENSG00000269161	4999	506.0
ENSG00000002016	4999	1408.0
ENSG00000165525	3999	107.0
ENSG00000186710	5499	255.0
ENSG00000108551	4499	144.0
ENSG00000143156	4499	226.0
ENSG00000107959	11499	1224.0
ENSG00000137274	3999	238.0
ENSG00000103051	6499	202.0
ENSG00000266606	3999	232.0
ENSG00000136827	4999	424.0
ENSG00000145642	6999	857.0
ENSG00000169972	9499	1023.0
ENSG00000135052	5499	116.0
ENSG00000125779	7499	323.0
ENSG00000269927	4999	147.0
ENSG00000143494	3999	409.0
ENSG00000197982	6499	288.0
ENSG00000230753	3999	79.0
ENSG00000227751	11999	1591.0
ENSG00000236618	6999	2489.0
ENSG00000155008	5499	431.0
ENSG00000248734	4999	61.0
ENSG00000267404	7999	175.0
ENSG00000264508	8499	1802.0
ENSG00000101236	6499	131.0
ENSG00000264535	3999	38.0
ENSG00000270706	6499	109.0
ENSG00000108278	3999	198.0
ENSG00000154118	6499	421.0
ENSG00000260095	3999	44.0
ENSG00000108557	10999	1205.0
ENSG00000197798	5999	5013.0
ENSG00000009724	6499	1553.0
ENSG00000156508	5999	222.0
ENSG00000176868	4999	1413.0
ENSG00000120820	7499	247.0
ENSG00000009790	22499	3527.0
ENSG00000134480	4999	207.0
ENSG00000162755	4999	889.0
ENSG00000236327	4999	36.0
ENSG00000141428	4999	86.0
ENSG00000064419	7999	513.0
ENSG00000060237	5499	170.0
ENSG00000186471	5499	117.0
ENSG00000077935	4499	122.0
ENSG00000178935	4999	85.0
ENSG00000100979	6999	901.0
ENSG00000099817	3999	313.0
ENSG00000164171	3999	379.0
ENSG00000167257	7999	537.0
ENSG00000157350	7499	620.0
ENSG00000252645	4499	235.0
ENSG00000175110	4499	792.0
ENSG00000161682	4499	3077.0
ENSG00000111752	6499	652.0
ENSG00000242689	5499	145.0
ENSG00000113555	12499	760.0
ENSG00000237719	8499	261.0
ENSG00000059915	6999	539.0
ENSG00000152556	7999	287.0
ENSG00000158552	7999	146.0
ENSG00000082014	3999	965.0
ENSG00000140157	6999	942.0
ENSG00000087053	10999	508.0
ENSG00000221821	4499	1825.0
ENSG00000196361	5999	6783.0
ENSG00000185065	3999	196.0
ENSG00000179409	7999	1383.0
ENSG00000252075	6999	126.0
ENSG00000087502	5999	108.0
ENSG00000271914	3999	105.0
ENSG00000254064	7499	378.0
ENSG00000221322	3999	3066.0
ENSG00000104884	5499	373.0
ENSG00000076706	7499	437.0
ENSG00000185633	5499	2249.0
ENSG00000252061	5999	366.0
ENSG00000091140	4499	1815.0
ENSG00000064995	7499	218.0
ENSG00000108592	4499	1346.0
ENSG00000108883	4499	32.0
ENSG00000100104	4999	273.0
ENSG00000076201	6499	651.0
ENSG00000123992	5999	179.0
ENSG00000164406	6999	1902.0
ENSG00000116670	5999	138.0
ENSG00000167476	6999	5168.0
ENSG00000254397	8499	412.0
ENSG00000170734	10499	589.0
ENSG00000207457	6999	402.0
ENSG00000235884	10499	357.0
ENSG00000094880	6499	308.0
ENSG00000264144	16999	1202.0
ENSG00000100522	4499	314.0
ENSG00000100418	8999	197.0
ENSG00000272916	4499	88.0
ENSG00000151014	5499	198.0
ENSG00000225830	6499	145.0
ENSG00000239317	6499	689.0
ENSG00000244055	3999	84.0
ENSG00000145912	5999	638.0
ENSG00000168906	10999	271.0
ENSG00000227543	5499	218.0
ENSG00000126001	5499	83.0
ENSG00000237190	4999	44.0
ENSG00000166333	7499	4935.0
ENSG00000016864	8499	2046.0
ENSG00000156381	9499	274.0
ENSG00000173588	4499	78.0
ENSG00000176974	6999	414.0
ENSG00000184432	7499	556.0
ENSG00000200779	5999	66.0
ENSG00000161594	5499	270.0
ENSG00000108797	3999	259.0
ENSG00000100918	13499	2101.0
ENSG00000257218	4499	882.0
ENSG00000130713	4999	332.0
ENSG00000173214	4999	73.0
ENSG00000196408	4999	528.0
ENSG00000253708	4999	138.0
ENSG00000139625	9499	1263.0
ENSG00000246596	7999	295.0
ENSG00000131097	5999	1257.0
ENSG00000105996	3999	251.0
ENSG00000254501	4499	345.0
ENSG00000270953	3999	37.0
ENSG00000269656	7499	1731.0
ENSG00000140941	9999	660.0
ENSG00000143319	16678	628.0
ENSG00000120314	5999	746.0
ENSG00000169718	5499	901.0
ENSG00000121957	4499	222.0
ENSG00000230499	7999	101.0
ENSG00000134001	7999	577.0
ENSG00000103037	8999	995.0
ENSG00000223263	7999	279.0
ENSG00000187741	8499	153.0
ENSG00000259408	5999	105.0
ENSG00000158828	8499	1270.0
ENSG00000268810	4999	74.0
ENSG00000263966	3999	66.0
ENSG00000006607	6999	1270.0
ENSG00000254166	24499	2986.0
ENSG00000104760	4999	202.0
ENSG00000231412	5999	4378.0
ENSG00000095059	3999	259.0
ENSG00000167114	3999	76.0
ENSG00000162144	3999	241.0
ENSG00000125450	7999	476.0
ENSG00000128159	5999	198.0
ENSG00000253754	6499	4216.0
ENSG00000100612	17499	702.0
ENSG00000251880	4499	33.0
ENSG00000109079	7999	2118.0
ENSG00000154174	9499	341.0
ENSG00000164068	10499	922.0
ENSG00000257671	4499	1049.0
ENSG00000207704	9012	135.0
ENSG00000168894	4999	504.0
ENSG00000116641	6499	431.0
ENSG00000204758	4499	8217.0
ENSG00000089159	3999	28.0
ENSG00000186638	6499	921.0
ENSG00000107175	7999	721.0
ENSG00000170185	6499	129.0
ENSG00000171206	3999	57.0
ENSG00000178605	4499	181.0
ENSG00000267571	4499	39.0
ENSG00000161643	6999	253.0
ENSG00000178057	5499	2451.0
ENSG00000170919	4499	149.0
ENSG00000172171	5499	86.0
ENSG00000156603	5999	1552.0
ENSG00000132763	3999	1453.0
ENSG00000133624	4499	146.0
ENSG00000065665	3999	102.0
ENSG00000198931	6499	409.0
ENSG00000269680	6499	485.0
ENSG00000185122	4499	685.0
ENSG00000235663	6999	132.0
ENSG00000149798	4999	44.0
ENSG00000050344	13999	4725.0
ENSG00000176871	4999	178.0
ENSG00000166037	3999	409.0
ENSG00000155463	4499	29.0
ENSG00000096060	3999	180.0
ENSG00000020922	4499	201.0
ENSG00000117593	4499	201.0
ENSG00000132716	4999	3056.0
ENSG00000224407	7499	2125.0
ENSG00000238369	5999	76.0
ENSG00000197860	8499	136.0
ENSG00000132522	3999	890.0
ENSG00000125037	4499	49.0
ENSG00000109906	5999	269.0
ENSG00000268172	4999	59.0
ENSG00000172354	6499	938.0
ENSG00000114993	3999	159.0
ENSG00000135299	3999	343.0
ENSG00000072778	5999	432.0
ENSG00000002586	4999	107.0
ENSG00000108021	7999	3881.0
ENSG00000117281	7999	628.0
ENSG00000164054	8499	249.0
ENSG00000105519	4499	1366.0
ENSG00000263680	9499	104.0
ENSG00000101246	5999	23393.0
ENSG00000111615	5499	360.0
ENSG00000134077	4999	125.0
ENSG00000269139	9499	592.0
ENSG00000239407	11499	515.0
ENSG00000269813	5499	918.0
ENSG00000224877	11999	578.0
ENSG00000260884	6499	98.0
ENSG00000132912	5999	737.0
ENSG00000165716	4499	336.0
ENSG00000140525	6999	258.0
ENSG00000137496	4999	381.0
ENSG00000148331	4499	403.0
ENSG00000135437	3999	1687.0
ENSG00000143819	5499	266.0
ENSG00000272821	8499	1280.0
ENSG00000150093	10999	269.0
ENSG00000250748	4999	304.0
ENSG00000143382	19499	14258.0
ENSG00000171681	4499	372.0
ENSG00000131899	10499	2192.0
ENSG00000169925	4499	215.0
ENSG00000166508	3999	707.0
ENSG00000095319	5499	601.0
ENSG00000271380	11999	10986.0
ENSG00000173726	5499	173.0
ENSG00000167971	7999	819.0
ENSG00000254690	8999	2571.0
ENSG00000130311	8499	639.0
ENSG00000057149	4999	482.0
ENSG00000092330	6999	1109.0
ENSG00000113812	4499	174.0
ENSG00000256690	3999	341.0
ENSG00000226645	4999	507.0
ENSG00000151748	5999	68.0
ENSG00000255629	4999	407.0
ENSG00000099797	6499	851.0
ENSG00000136937	6999	132.0
ENSG00000225855	5499	288.0
ENSG00000123505	3999	131.0
ENSG00000159131	5499	198.0
ENSG00000147679	5499	367.0
ENSG00000132386	5499	116.0
ENSG00000162607	7499	155.0
ENSG00000166145	4499	241.0
ENSG00000111364	7499	1195.0
ENSG00000130429	6999	955.0
ENSG00000161860	5999	1021.0
ENSG00000204614	5999	433.0
ENSG00000183808	3999	224.0
ENSG00000072736	6999	1883.0
ENSG00000147164	4499	176.0
ENSG00000173113	7499	462.0
ENSG00000131044	4499	159.0
ENSG00000146278	4499	455.0
ENSG00000258199	3999	2823.0
ENSG00000104903	4999	3807.0
ENSG00000142082	7999	2822.0
ENSG00000057608	6499	439.0
ENSG00000100239	3999	648.0
ENSG00000170100	3999	105.0
ENSG00000180448	4499	1500.0
ENSG00000130827	5999	504.0
ENSG00000244026	7499	137.0
ENSG00000103047	3999	68.0
ENSG00000143499	5499	78.0
ENSG00000267106	7999	629.0
ENSG00000269480	5499	146.0
ENSG00000264324	3999	127.0
ENSG00000118246	3999	221.0
ENSG00000261604	3999	213.0
ENSG00000182224	4999	70.0
ENSG00000174111	5499	321.0
ENSG00000104231	4999	74.0
ENSG00000157911	5999	848.0
ENSG00000151693	4999	237.0
ENSG00000251935	6499	148.0
ENSG00000222378	17499	513.0
ENSG00000124733	7999	601.0
ENSG00000198863	4499	153.0
ENSG00000223549	6499	1266.0
ENSG00000196517	4999	547.0
ENSG00000197753	9499	1096.0
ENSG00000182909	7499	5679.0
ENSG00000160818	3999	1348.0
ENSG00000130119	6499	1137.0
ENSG00000101311	4999	113.0
ENSG00000163249	7999	348.0
ENSG00000233330	3999	189.0
ENSG00000108518	4999	1730.0
ENSG00000139537	8499	3133.0
ENSG00000163082	12499	1629.0
ENSG00000196123	4499	483.0
ENSG00000257878	4499	385.0
ENSG00000215187	4499	263.0
ENSG00000226742	9999	596.0
ENSG00000272115	3999	1734.0
ENSG00000141627	8499	190.0
ENSG00000131503	4999	700.0
ENSG00000257110	5499	308.0
ENSG00000013563	3999	4859.0
ENSG00000268309	4499	738.0
ENSG00000143147	5499	240.0
ENSG00000100938	4999	2571.0
ENSG00000265393	3999	133.0
ENSG00000163354	4499	1705.0
ENSG00000181773	3999	63.0
ENSG00000101213	5499	112.0
ENSG00000162004	7499	412.0
ENSG00000068615	3999	395.0
ENSG00000141198	3999	332.0
ENSG00000166900	4999	595.0
ENSG00000087074	4999	125.0
ENSG00000229598	8499	69.0
ENSG00000143553	4999	3058.0
ENSG00000158526	5999	553.0
ENSG00000167720	4499	146.0
ENSG00000261691	3999	123.0
ENSG00000116985	4999	175.0
ENSG00000075131	7999	400.0
ENSG00000149489	7999	540.0
ENSG00000125741	7499	2756.0
ENSG00000008056	10499	1253.0
ENSG00000266714	5499	153.0
ENSG00000198231	3999	563.0
ENSG00000103363	9999	15546.0
ENSG00000267281	5499	228.0
ENSG00000134330	3999	69.0
ENSG00000198339	5999	175.0
ENSG00000049768	3999	58.0
ENSG00000085760	3999	1030.0
ENSG00000120451	4999	100.0
ENSG00000000460	3999	152.0
ENSG00000188846	5499	348.0
ENSG00000266341	3999	1286.0
ENSG00000130876	4499	1033.0
ENSG00000134684	7999	2049.0
ENSG00000246575	8499	1502.0
ENSG00000117133	7999	1145.0
ENSG00000261002	6499	147.0
ENSG00000113048	3999	130.0
ENSG00000108788	5499	116.0
ENSG00000173137	9999	1555.0
ENSG00000141543	4499	31.0
ENSG00000154743	6499	84.0
ENSG00000159596	5999	161.0
ENSG00000165637	4499	380.0
ENSG00000125733	8499	2231.0
ENSG00000258908	5499	614.0
ENSG00000158578	4499	524.0
ENSG00000128886	7999	2496.0
ENSG00000259657	4499	133.0
ENSG00000260927	4999	1301.0
ENSG00000271980	3999	1130.0
ENSG00000183605	3999	99.0
ENSG00000200814	6499	234.0
ENSG00000183018	4499	1923.0
ENSG00000188112	5499	293.0
ENSG00000120215	12999	647.0
ENSG00000267987	3999	347.0
ENSG00000116221	4499	265.0
ENSG00000197451	21999	1348.0
ENSG00000207449	9499	123.0
ENSG00000251034	7999	218.0
ENSG00000140199	3999	1326.0
ENSG00000092871	4999	128.0
ENSG00000115947	7499	134.0
ENSG00000204954	4999	2466.0
ENSG00000173209	8499	267.0
ENSG00000259052	9499	792.0
ENSG00000260552	5999	295.0
ENSG00000131746	7999	3030.0
ENSG00000036549	4999	55.0
ENSG00000155975	5499	37.0
ENSG00000196976	5499	1063.0
ENSG00000205763	4499	76.0
ENSG00000159445	5499	286.0
ENSG00000073169	4999	268.0
ENSG00000071894	4499	124.0
ENSG00000103550	9999	316.0
ENSG00000135250	7999	323.0
ENSG00000125970	4499	33.0
ENSG00000122729	8499	186.0
ENSG00000157593	6999	14735.0
ENSG00000115514	8499	239.0
ENSG00000100241	8999	451.0
ENSG00000135094	3999	1756.0
ENSG00000130522	4999	57.0
ENSG00000110218	3999	547.0
ENSG00000164182	8499	811.0
ENSG00000103266	5999	274.0
ENSG00000152382	7999	4558.0
ENSG00000136231	3999	144.0
ENSG00000232941	4499	251.0
ENSG00000189077	3999	611.0
ENSG00000262112	9999	226.0
ENSG00000232600	4499	73.0
ENSG00000269106	6499	161.0
ENSG00000186532	4999	107.0
ENSG00000269131	3999	358.0
ENSG00000145916	3999	562.0
ENSG00000269843	3999	131.0
ENSG00000162437	3999	637.0
ENSG00000273478	6999	675.0
ENSG00000271803	4999	143.0
ENSG00000107104	5499	38.0
ENSG00000228544	5499	63.0
ENSG00000133703	4999	166.0
ENSG00000003987	3999	226.0
ENSG00000268220	8499	299.0
ENSG00000267964	6999	975.0
ENSG00000207948	4999	2564.0
ENSG00000154027	7499	427.0
ENSG00000143952	8499	1227.0
ENSG00000180228	4999	76.0
ENSG00000112282	4999	39.0
ENSG00000261063	3999	661.0
ENSG00000183718	3999	67.0
ENSG00000273261	7499	665.0
ENSG00000112514	5999	327.0
ENSG00000053747	6499	318.0
ENSG00000107736	4999	4440.0
ENSG00000139725	5499	343.0
ENSG00000106346	4999	422.0
ENSG00000054282	5499	587.0
ENSG00000265678	3999	47.0
ENSG00000268948	6999	229.0
ENSG00000260037	3999	177.0
ENSG00000198015	9499	322.0
ENSG00000105516	4999	265.0
ENSG00000004142	4499	1234.0
ENSG00000156976	5999	162.0
ENSG00000262484	6499	420.0
ENSG00000105877	4999	288.0
ENSG00000125107	4999	336.0
ENSG00000182472	6999	10542.0
ENSG00000155363	4499	3879.0
ENSG00000118900	3999	411.0
ENSG00000143373	7499	627.0
ENSG00000047662	5999	581.0
ENSG00000053702	7499	303.0
ENSG00000096746	4499	235.0
ENSG00000124193	4499	73.0
ENSG00000256512	5499	306.0
ENSG00000011009	5499	400.0
ENSG00000169100	6499	528.0
ENSG00000226698	5999	220.0
ENSG00000151348	6499	149.0
ENSG00000144028	7999	1172.0
ENSG00000230224	4499	66.0
ENSG00000179604	4999	97.0
ENSG00000159263	4499	372.0
ENSG00000140948	5999	1836.0
ENSG00000158850	8999	562.0
ENSG00000136874	4499	421.0
