ID	Length	SRX6637059
ENSG00000267002	3999	85.0
ENSG00000139266	5999	237.0
ENSG00000162873	3999	42.0
ENSG00000163125	5499	137.0
ENSG00000167693	8499	247.0
ENSG00000261341	6499	387.0
ENSG00000125966	3999	1859.0
ENSG00000149927	4999	472.0
ENSG00000258441	6499	321.0
ENSG00000129083	8999	326.0
ENSG00000117242	7999	189.0
ENSG00000261731	3999	65.0
ENSG00000004487	5999	471.0
ENSG00000159792	19499	1050.0
ENSG00000267405	11499	256.0
ENSG00000207636	6999	696.0
ENSG00000081181	11499	430.0
ENSG00000249971	8499	1357.0
ENSG00000176171	13499	561.0
ENSG00000231416	14499	292.0
ENSG00000067704	10499	624.0
ENSG00000170949	5499	99.0
ENSG00000187848	3999	144.0
ENSG00000172315	5999	103.0
ENSG00000228492	5999	145.0
ENSG00000169814	10499	216.0
ENSG00000076321	14684	367.0
ENSG00000241941	4499	78.0
ENSG00000136279	11499	441.0
ENSG00000213700	11499	800.0
ENSG00000257267	8499	634.0
ENSG00000232926	8499	242.0
ENSG00000129292	5499	175.0
ENSG00000229372	6999	194.0
ENSG00000231468	30999	4981.0
ENSG00000233538	8999	7171.0
ENSG00000149634	6999	326.0
ENSG00000139908	6499	785.0
ENSG00000133065	9999	164.0
ENSG00000094914	6999	194.0
ENSG00000273306	19999	432.0
ENSG00000228663	7999	157.0
ENSG00000112576	5999	300.0
ENSG00000198522	11499	805.0
ENSG00000139438	14999	2264.0
ENSG00000123870	17499	3627.0
ENSG00000011523	4499	951.0
ENSG00000268858	12499	937.0
ENSG00000122678	11499	1117.0
ENSG00000127366	5499	118.0
ENSG00000244165	7999	2776.0
ENSG00000271081	5499	52.0
ENSG00000229186	12999	622.0
ENSG00000160683	5999	678.0
ENSG00000143514	10999	5825.0
ENSG00000164764	13999	301.0
ENSG00000125355	5499	181.0
ENSG00000173409	20999	748.0
ENSG00000164096	10999	835.0
ENSG00000042286	4999	58.0
ENSG00000268927	4999	77.0
ENSG00000271734	5499	111.0
ENSG00000230163	4999	250.0
ENSG00000173875	20999	3530.0
ENSG00000125657	56999	6390.0
ENSG00000112592	12999	991.0
ENSG00000128534	10999	237.0
ENSG00000213523	9499	1717.0
ENSG00000244623	14499	461.0
ENSG00000112237	11999	253.0
ENSG00000104804	8499	1744.0
ENSG00000106153	8499	252.0
ENSG00000139620	5999	214.0
ENSG00000248641	14999	1057.0
ENSG00000162526	5499	613.0
ENSG00000132382	9499	407.0
ENSG00000115944	3999	232.0
ENSG00000138035	4999	43.0
ENSG00000146830	3999	1638.0
ENSG00000137054	4999	350.0
ENSG00000237522	7499	245.0
ENSG00000115266	6499	457.0
ENSG00000138802	3999	52.0
ENSG00000139668	12499	679.0
ENSG00000113368	8999	281.0
ENSG00000162188	6999	591.0
ENSG00000183977	7999	344.0
ENSG00000172115	7499	314.0
ENSG00000260121	7999	1357.0
ENSG00000126461	6499	850.0
ENSG00000198682	9499	838.0
ENSG00000227039	5999	76.0
ENSG00000078814	4499	434.0
ENSG00000129673	4999	210.0
ENSG00000185619	11999	732.0
ENSG00000238963	16999	182.0
ENSG00000268678	23499	998.0
ENSG00000272462	12999	524.0
ENSG00000258890	9999	315.0
ENSG00000189180	5999	137.0
ENSG00000138018	7999	145.0
ENSG00000197157	22499	1002.0
ENSG00000128512	4499	56.0
ENSG00000082438	3999	34.0
ENSG00000231955	5999	126.0
ENSG00000065883	9999	122.0
ENSG00000185090	5499	337.0
ENSG00000146826	5499	185.0
ENSG00000259607	3999	81.0
ENSG00000174276	4499	434.0
ENSG00000228988	8999	167.0
ENSG00000252131	9999	172.0
ENSG00000264333	17499	926.0
ENSG00000225779	6999	111.0
ENSG00000115694	8499	464.0
ENSG00000145244	7499	137.0
ENSG00000148925	11499	198.0
ENSG00000267957	13499	3887.0
ENSG00000053501	4499	109.0
ENSG00000261505	6499	463.0
ENSG00000179922	9999	653.0
ENSG00000197548	13999	583.0
ENSG00000263853	6999	335.0
ENSG00000169727	10499	1612.0
ENSG00000198586	9999	194.0
ENSG00000272843	12999	494.0
ENSG00000207383	4999	228.0
ENSG00000082898	3999	66.0
ENSG00000153048	3999	380.0
ENSG00000267244	22999	1115.0
ENSG00000241035	4499	108.0
ENSG00000100445	8499	386.0
ENSG00000164411	5499	119.0
ENSG00000163795	6499	546.0
ENSG00000105072	4499	628.0
ENSG00000091106	5499	728.0
ENSG00000163162	6499	410.0
ENSG00000062716	30999	1851.0
ENSG00000258297	11999	399.0
ENSG00000243155	4499	55.0
ENSG00000119979	4499	69.0
ENSG00000111305	3999	77.0
ENSG00000019995	13999	1017.0
ENSG00000241640	11499	290.0
ENSG00000227673	5499	84.0
ENSG00000228436	6999	104.0
ENSG00000167970	5999	798.0
ENSG00000125875	18499	1303.0
ENSG00000170759	16999	847.0
ENSG00000138138	8999	813.0
ENSG00000185245	4499	376.0
ENSG00000163170	5999	61.0
ENSG00000139292	21999	879.0
ENSG00000101439	3999	454.0
ENSG00000163521	4999	367.0
ENSG00000213399	17499	498.0
ENSG00000167766	7999	189.0
ENSG00000272037	4499	120.0
ENSG00000103051	3999	125.0
ENSG00000136827	3999	576.0
ENSG00000169972	12999	1633.0
ENSG00000125779	11499	693.0
ENSG00000131370	6499	256.0
ENSG00000147789	5499	247.0
ENSG00000197982	8999	512.0
ENSG00000166477	4999	82.0
ENSG00000178184	21999	1294.0
ENSG00000263171	6499	108.0
ENSG00000264081	6499	156.0
ENSG00000213757	13499	295.0
ENSG00000267404	15999	596.0
ENSG00000101236	4999	444.0
ENSG00000108423	23551	3406.0
ENSG00000175866	7999	293.0
ENSG00000162191	3999	53.0
ENSG00000071994	9499	317.0
ENSG00000225920	3999	38.0
ENSG00000149646	8999	101.0
ENSG00000228889	4999	140.0
ENSG00000144857	4499	81.0
ENSG00000255748	8999	215.0
ENSG00000173598	21499	1587.0
ENSG00000010244	62033	7782.0
ENSG00000129744	5499	81.0
ENSG00000009724	15499	1224.0
ENSG00000108061	4499	47.0
ENSG00000168884	12999	484.0
ENSG00000240489	4499	71.0
ENSG00000196504	23499	2109.0
ENSG00000168495	5499	162.0
ENSG00000009790	6499	792.0
ENSG00000166321	5499	304.0
ENSG00000154305	4999	111.0
ENSG00000162755	3999	587.0
ENSG00000141428	34999	1391.0
ENSG00000146247	4499	65.0
ENSG00000273319	5999	166.0
ENSG00000214846	5999	82.0
ENSG00000178935	19499	1289.0
ENSG00000238985	3999	27.0
ENSG00000125652	6999	1201.0
ENSG00000136305	4999	123.0
ENSG00000269292	5499	776.0
ENSG00000011198	7499	181.0
ENSG00000116032	5999	2449.0
ENSG00000157350	7499	670.0
ENSG00000252645	4499	176.0
ENSG00000236002	12499	176.0
ENSG00000168282	7999	146.0
ENSG00000162869	4999	66.0
ENSG00000105131	11499	191.0
ENSG00000273338	8499	100.0
ENSG00000262140	8499	216.0
ENSG00000269753	16499	184.0
ENSG00000232818	10499	213.0
ENSG00000059915	7499	725.0
ENSG00000119772	4999	157.0
ENSG00000221743	3999	279.0
ENSG00000226329	40999	1999.0
ENSG00000105281	5999	132.0
ENSG00000105717	4499	155.0
ENSG00000268657	4499	66.0
ENSG00000229715	9999	357.0
ENSG00000183155	4499	69.0
ENSG00000110013	4999	413.0
ENSG00000103429	7999	503.0
ENSG00000144357	15999	882.0
ENSG00000137073	12499	346.0
ENSG00000140157	20999	1254.0
ENSG00000221821	4999	1258.0
ENSG00000196923	8499	1021.0
ENSG00000213923	11999	589.0
ENSG00000135956	28999	1157.0
ENSG00000251521	23499	573.0
ENSG00000162139	5999	91.0
ENSG00000110446	3999	264.0
ENSG00000252075	3999	76.0
ENSG00000142166	4999	76.0
ENSG00000168038	14999	1466.0
ENSG00000221322	3999	3033.0
ENSG00000104884	11999	775.0
ENSG00000213020	3999	188.0
ENSG00000111684	4999	274.0
ENSG00000264125	7999	224.0
ENSG00000091140	4499	2456.0
ENSG00000064995	14499	383.0
ENSG00000226143	3999	88.0
ENSG00000270066	12999	493.0
ENSG00000108883	6999	212.0
ENSG00000100104	5499	316.0
ENSG00000272175	9499	868.0
ENSG00000108306	4499	91.0
ENSG00000258587	3999	90.0
ENSG00000105656	3999	579.0
ENSG00000115053	14499	421.0
ENSG00000167476	6999	2964.0
ENSG00000254397	5499	233.0
ENSG00000161526	10499	211.0
ENSG00000207457	9499	528.0
ENSG00000234773	7499	181.0
ENSG00000197334	7999	2083.0
ENSG00000233708	3999	87.0
ENSG00000235884	10499	328.0
ENSG00000244124	6999	291.0
ENSG00000264144	25999	10653.0
ENSG00000188312	10499	151.0
ENSG00000100418	10499	1533.0
ENSG00000231636	5499	126.0
ENSG00000118579	8499	270.0
ENSG00000225830	19999	424.0
ENSG00000167468	17499	1269.0
ENSG00000047849	5999	715.0
ENSG00000272540	4999	275.0
ENSG00000173080	5499	272.0
ENSG00000166333	7499	4536.0
ENSG00000175634	7999	1455.0
ENSG00000225872	4999	217.0
ENSG00000184432	8999	688.0
ENSG00000200779	4499	171.0
ENSG00000108797	3999	307.0
ENSG00000167615	3999	90.0
ENSG00000173914	5999	141.0
ENSG00000173214	8499	122.0
ENSG00000101204	5999	97.0
ENSG00000196408	4999	205.0
ENSG00000246596	9499	547.0
ENSG00000125531	16499	2850.0
ENSG00000158985	13999	264.0
ENSG00000129103	19499	483.0
ENSG00000261221	8999	313.0
ENSG00000252026	17999	420.0
ENSG00000269656	6999	2494.0
ENSG00000164296	4499	83.0
ENSG00000123130	3999	63.0
ENSG00000178700	8499	188.0
ENSG00000206503	3999	131.0
ENSG00000112984	5499	420.0
ENSG00000135974	12499	488.0
ENSG00000271996	3999	64.0
ENSG00000255125	7499	8107.0
ENSG00000100442	5999	145.0
ENSG00000107854	12999	493.0
ENSG00000186812	10499	255.0
ENSG00000167281	7499	510.0
ENSG00000120314	16999	1307.0
ENSG00000268218	29771	3119.0
ENSG00000236308	3999	83.0
ENSG00000103037	8999	590.0
ENSG00000108848	23999	769.0
ENSG00000180346	13999	274.0
ENSG00000116649	4499	229.0
ENSG00000104760	9999	289.0
ENSG00000231412	5999	3271.0
ENSG00000116161	3999	176.0
ENSG00000214135	4499	77.0
ENSG00000213045	5999	214.0
ENSG00000229999	6499	103.0
ENSG00000167114	4499	84.0
ENSG00000236991	4499	71.0
ENSG00000162144	5999	372.0
ENSG00000116793	15999	745.0
ENSG00000081026	21499	703.0
ENSG00000128159	11499	927.0
ENSG00000143771	30499	3927.0
ENSG00000100612	19999	922.0
ENSG00000167981	5999	260.0
ENSG00000185674	13999	423.0
ENSG00000271662	7999	112.0
ENSG00000175470	12499	598.0
ENSG00000109079	4999	1354.0
ENSG00000154174	8999	329.0
ENSG00000205913	16499	1049.0
ENSG00000204758	4499	6487.0
ENSG00000229660	18499	934.0
ENSG00000107175	7999	417.0
ENSG00000225246	9499	353.0
ENSG00000170185	6499	590.0
ENSG00000171206	4999	154.0
ENSG00000168028	4499	54.0
ENSG00000180089	7499	334.0
ENSG00000228852	4499	56.0
ENSG00000075618	17999	728.0
ENSG00000120055	5499	184.0
ENSG00000178057	5499	2758.0
ENSG00000170919	5499	231.0
ENSG00000225218	27499	1017.0
ENSG00000172171	30499	1145.0
ENSG00000268702	7499	224.0
ENSG00000229097	4999	142.0
ENSG00000273302	21499	858.0
ENSG00000133624	4499	167.0
ENSG00000198931	6999	153.0
ENSG00000249242	17499	330.0
ENSG00000235663	5499	74.0
ENSG00000176871	6499	153.0
ENSG00000232129	9499	3269.0
ENSG00000166888	6999	205.0
ENSG00000187109	10499	208.0
ENSG00000165494	5999	221.0
ENSG00000132716	6499	1835.0
ENSG00000132522	3999	469.0
ENSG00000248211	4499	136.0
ENSG00000182307	5499	141.0
ENSG00000122477	8499	155.0
ENSG00000125037	4499	89.0
ENSG00000177576	4499	58.0
ENSG00000256148	7499	113.0
ENSG00000109906	3999	52.0
ENSG00000116809	4999	469.0
ENSG00000202279	8499	235.0
ENSG00000115234	7999	1323.0
ENSG00000130997	7499	256.0
ENSG00000257839	20499	1597.0
ENSG00000172354	10499	516.0
ENSG00000164172	8999	2123.0
ENSG00000135299	3999	221.0
ENSG00000110880	10999	268.0
ENSG00000137815	4499	65.0
ENSG00000259540	6999	142.0
ENSG00000272834	32499	1044.0
ENSG00000117281	7999	505.0
ENSG00000164054	4999	161.0
ENSG00000229853	3999	155.0
ENSG00000196743	5499	302.0
ENSG00000113593	4499	61.0
ENSG00000141965	3999	114.0
ENSG00000138696	6499	92.0
ENSG00000111615	6999	371.0
ENSG00000272859	4499	44.0
ENSG00000138166	36999	1927.0
ENSG00000269139	7499	418.0
ENSG00000105568	12999	327.0
ENSG00000101464	5999	73.0
ENSG00000224877	25999	1269.0
ENSG00000228389	12999	307.0
ENSG00000263214	10499	397.0
ENSG00000229334	3999	142.0
ENSG00000259357	6499	1439.0
ENSG00000137496	8499	459.0
ENSG00000135437	3999	1426.0
ENSG00000129467	6499	1990.0
ENSG00000166016	4999	332.0
ENSG00000235886	28499	634.0
ENSG00000240219	7499	184.0
ENSG00000150093	10999	472.0
ENSG00000234531	3999	111.0
ENSG00000272821	9999	473.0
ENSG00000140548	3999	70.0
ENSG00000123154	10999	1080.0
ENSG00000131899	4999	1178.0
ENSG00000261971	4499	69.0
ENSG00000233685	3999	94.0
ENSG00000166508	3999	538.0
ENSG00000178715	9499	129.0
ENSG00000149243	7999	151.0
ENSG00000271380	11999	15586.0
ENSG00000118217	4499	57.0
ENSG00000092330	6999	690.0
ENSG00000256690	7999	320.0
ENSG00000226645	4999	346.0
ENSG00000255629	4999	82.0
ENSG00000140326	14499	264.0
ENSG00000243352	7499	441.0
ENSG00000225855	10499	755.0
ENSG00000159131	5499	303.0
ENSG00000048544	18999	881.0
ENSG00000013374	8499	233.0
ENSG00000111364	9999	827.0
ENSG00000130429	13499	1434.0
ENSG00000161860	7499	1119.0
ENSG00000174839	6499	154.0
ENSG00000132300	24999	1923.0
ENSG00000204614	4999	42.0
ENSG00000072736	6999	175.0
ENSG00000149084	6499	172.0
ENSG00000129194	3999	758.0
ENSG00000104903	4499	1213.0
ENSG00000057608	3999	156.0
ENSG00000273230	4499	74.0
ENSG00000252975	3999	45.0
ENSG00000180448	9499	1777.0
ENSG00000086015	10499	778.0
ENSG00000179673	22999	992.0
ENSG00000252579	7999	143.0
ENSG00000149418	3999	28.0
ENSG00000263624	4499	124.0
ENSG00000267106	9999	457.0
ENSG00000182858	4499	121.0
ENSG00000213995	30499	2429.0
ENSG00000120438	4499	113.0
ENSG00000100024	3999	63.0
ENSG00000157911	12999	1576.0
ENSG00000104231	15499	253.0
ENSG00000255284	21999	1190.0
ENSG00000145214	6999	286.0
ENSG00000117480	10499	310.0
ENSG00000215838	4999	69.0
ENSG00000139618	4499	135.0
ENSG00000187808	3999	56.0
ENSG00000092201	3999	61.0
ENSG00000160908	16999	753.0
ENSG00000228439	18999	1012.0
ENSG00000197753	8999	694.0
ENSG00000254999	5999	62.0
ENSG00000248375	7499	903.0
ENSG00000135763	6499	146.0
ENSG00000160818	6499	1151.0
ENSG00000220563	4999	302.0
ENSG00000101440	9499	359.0
ENSG00000227603	3999	283.0
ENSG00000232623	5499	48.0
ENSG00000264159	37499	2818.0
ENSG00000130119	6499	404.0
ENSG00000171853	3999	36.0
ENSG00000228302	4499	127.0
ENSG00000119608	21499	447.0
ENSG00000161091	37012	2299.0
ENSG00000252866	9999	161.0
ENSG00000179761	30499	2063.0
ENSG00000196123	6999	477.0
ENSG00000257878	4499	524.0
ENSG00000132824	8999	341.0
ENSG00000261096	4499	69.0
ENSG00000180190	37999	828.0
ENSG00000224903	13499	530.0
ENSG00000160161	9999	167.0
ENSG00000151474	3999	71.0
ENSG00000257110	9999	955.0
ENSG00000131503	14499	1743.0
ENSG00000265136	4999	54.0
ENSG00000111834	6499	154.0
ENSG00000229591	19499	410.0
ENSG00000078747	4999	116.0
ENSG00000188242	6999	254.0
ENSG00000125347	17499	726.0
ENSG00000230583	4999	647.0
ENSG00000230122	3999	53.0
ENSG00000138029	4499	64.0
ENSG00000260442	7499	404.0
ENSG00000270808	9999	334.0
ENSG00000252504	11999	274.0
ENSG00000100938	13999	938.0
ENSG00000105983	5499	169.0
ENSG00000125977	9999	820.0
ENSG00000004455	19499	687.0
ENSG00000165688	4499	314.0
ENSG00000163354	3999	265.0
ENSG00000261026	5999	166.0
ENSG00000178381	3999	129.0
ENSG00000113013	4499	156.0
ENSG00000101213	8999	12414.0
ENSG00000068615	4999	220.0
ENSG00000258177	8499	81.0
ENSG00000166900	5499	307.0
ENSG00000152430	11499	304.0
ENSG00000184708	5499	226.0
ENSG00000087074	7999	161.0
ENSG00000231663	5999	259.0
ENSG00000127415	4499	56.0
ENSG00000229180	19499	1001.0
ENSG00000182631	5999	116.0
ENSG00000111737	14499	722.0
ENSG00000088832	15499	169.0
ENSG00000104812	18499	13099.0
ENSG00000148943	14499	339.0
ENSG00000123595	5999	116.0
ENSG00000216166	14499	176.0
ENSG00000151655	4499	128.0
ENSG00000255173	4499	1921.0
ENSG00000149489	8999	772.0
ENSG00000008056	7999	806.0
ENSG00000257702	8499	249.0
ENSG00000239665	6999	196.0
ENSG00000167393	8999	542.0
ENSG00000233018	12499	169.0
ENSG00000239830	9499	345.0
ENSG00000114473	14999	953.0
ENSG00000120451	4999	209.0
ENSG00000000460	3999	164.0
ENSG00000234684	6499	68.0
ENSG00000177239	7999	1463.0
ENSG00000266341	4499	2281.0
ENSG00000053372	7499	632.0
ENSG00000134684	5499	397.0
ENSG00000237781	16999	3514.0
ENSG00000246575	8499	2608.0
ENSG00000204574	7999	1147.0
ENSG00000108788	10499	712.0
ENSG00000226284	3999	68.0
ENSG00000109519	10999	972.0
ENSG00000232917	5499	47.0
ENSG00000141526	17999	510.0
ENSG00000254042	4999	76.0
ENSG00000165678	10499	233.0
ENSG00000186908	6999	441.0
ENSG00000170619	7499	458.0
ENSG00000245937	7999	88.0
ENSG00000272004	3999	150.0
ENSG00000260238	10999	2668.0
ENSG00000054967	7499	471.0
ENSG00000167528	4999	103.0
ENSG00000171988	3999	21.0
ENSG00000110756	7499	148.0
ENSG00000131368	6499	98.0
ENSG00000159596	7499	153.0
ENSG00000158578	4999	262.0
ENSG00000125733	3999	352.0
ENSG00000171202	9499	297.0
ENSG00000183605	3999	44.0
ENSG00000260927	5499	467.0
ENSG00000200814	6499	184.0
ENSG00000222800	8499	264.0
ENSG00000151023	7499	133.0
ENSG00000224426	11499	382.0
ENSG00000120963	10999	978.0
ENSG00000255181	13499	1118.0
ENSG00000263759	7499	342.0
ENSG00000205090	7999	214.0
ENSG00000153406	6999	455.0
ENSG00000199306	16499	560.0
ENSG00000136485	6499	215.0
ENSG00000078140	5499	66.0
